name,num_voxels,num_occupied_voxels,bitrate,point_to_point_D1
fruits_vox10_nor_i00j01k04,2097152,6475,0.9340540540540541,0.5123255510629973
fruits_vox10_nor_i00j01k05,2097152,111,15.207207207207206,0.5732484076433121
fruits_vox10_nor_i00j02k01,2097152,10188,0.8511974872398901,0.5115571776155717
fruits_vox10_nor_i00j02k02,2097152,19415,0.7388101983002833,0.5201108405407675
fruits_vox10_nor_i00j02k03,2097152,17956,0.7226553798173313,0.5192675594424706
fruits_vox10_nor_i00j02k04,2097152,18846,0.6842831370052,0.5116748595505618
fruits_vox10_nor_i00j02k05,2097152,3862,1.0295183842568618,0.5170332039672273
fruits_vox10_nor_i00j03k03,2097152,7,228.57142857142858,0.5555555555555556
fruits_vox10_nor_i00j03k04,2097152,3599,0.9891636565712698,0.508398391294062
fruits_vox10_nor_i00j03k05,2097152,776,2.6288659793814433,0.4961340206185567
fruits_vox10_nor_i01j00k01,2097152,1607,1.777224642190417,0.5270690728064716
fruits_vox10_nor_i01j00k02,2097152,3106,1.022537025112685,0.5137466307277628
fruits_vox10_nor_i01j00k03,2097152,7021,0.8146987608602763,0.5062377690802349
fruits_vox10_nor_i01j00k04,2097152,6209,1.0603961990658721,0.5154252362423568
fruits_vox10_nor_i01j00k05,2097152,809,3.016069221260816,0.5208333333333334
fruits_vox10_nor_i01j01k00,2097152,1227,1.8386308068459658,0.524578136463683
fruits_vox10_nor_i01j01k01,2097152,22385,0.6951083314719678,0.5209914011127972
fruits_vox10_nor_i01j01k02,2097152,7969,0.779018697452629,0.5083985393844549
fruits_vox10_nor_i01j01k03,2097152,10040,0.7625498007968128,0.5024361056500556
fruits_vox10_nor_i01j01k04,2097152,16702,0.7294934738354688,0.5115435693124936
fruits_vox10_nor_i01j01k05,2097152,16101,0.7582137755418918,0.5222160997846015
fruits_vox10_nor_i01j01k06,2097152,28,58.857142857142854,0.48717948717948717
fruits_vox10_nor_i01j02k00,2097152,6867,0.8108344255133246,0.5072692028107584
fruits_vox10_nor_i01j02k01,2097152,16507,0.7531350336220998,0.5146457601846953
fruits_vox10_nor_i01j02k02,2097152,11339,0.8642737454802011,0.5079365079365079
fruits_vox10_nor_i01j02k03,2097152,14638,0.7476431206448968,0.5123806256075942
fruits_vox10_nor_i01j02k04,2097152,1983,1.3555219364599091,0.5185352622061483
fruits_vox10_nor_i01j02k05,2097152,15321,0.6918608445923895,0.5122126040690301
fruits_vox10_nor_i01j02k06,2097152,1878,1.5633652822151225,0.5171202809482002
fruits_vox10_nor_i01j03k00,2097152,3250,1.0855384615384616,0.5071542130365659
fruits_vox10_nor_i01j03k01,2097152,9235,0.705143475906876,0.4977379921070363
fruits_vox10_nor_i01j03k02,2097152,2331,1.2526812526812527,0.5062205062205062
fruits_vox10_nor_i01j03k03,2097152,3477,0.9893586425079092,0.5127066370589687
fruits_vox10_nor_i01j03k04,2097152,9199,0.7687792151320796,0.5237525818023698
fruits_vox10_nor_i01j03k05,2097152,6618,0.6829857963130855,0.508763977032336
fruits_vox10_nor_i02j00k00,2097152,220,8.0,0.5796610169491525
fruits_vox10_nor_i02j00k01,2097152,10259,0.953699190954284,0.5391363680670631
fruits_vox10_nor_i02j00k02,2097152,10585,0.7981105337742088,0.516769012753897
fruits_vox10_nor_i02j00k03,2097152,5809,0.9516267860216905,0.5104378080603074
fruits_vox10_nor_i02j00k04,2097152,14579,0.7578023184031827,0.5211462014134276
fruits_vox10_nor_i02j00k05,2097152,10786,0.9671796773595401,0.5291589477584291
fruits_vox10_nor_i02j01k00,2097152,14468,0.7426043682609897,0.5105203552482566
fruits_vox10_nor_i02j01k01,2097152,13630,0.7242846661775495,0.51532184950136
fruits_vox10_nor_i02j01k02,2097152,2715,1.258195211786372,0.5181457761512657
fruits_vox10_nor_i02j01k03,2097152,6383,1.1831427228575904,0.5291129831516352
fruits_vox10_nor_i02j01k04,2097152,6542,0.8572302048303271,0.5218280216476248
fruits_vox10_nor_i02j01k05,2097152,16911,0.8065756016793802,0.5120801706603165
fruits_vox10_nor_i02j01k06,2097152,7912,0.9140546006066734,0.5109075043630017
fruits_vox10_nor_i02j02k00,2097152,16274,0.6916554012535332,0.51223249669749
fruits_vox10_nor_i02j02k01,2097152,5651,0.928685188462219,0.5317250034862642
fruits_vox10_nor_i02j02k02,2097152,16696,0.7862961188308577,0.5182193928452659
fruits_vox10_nor_i02j02k03,2097152,12491,0.8748699063325595,0.5410025550553595
fruits_vox10_nor_i02j02k04,2097152,14236,0.814273672379882,0.5279863104438066
fruits_vox10_nor_i02j02k05,2097152,8710,0.7412169919632606,0.5022265246853824
fruits_vox10_nor_i02j02k06,2097152,9258,0.8312810542233744,0.5056736311239193
fruits_vox10_nor_i02j03k00,2097152,7227,0.6962778469627785,0.5090993392836444
fruits_vox10_nor_i02j03k01,2097152,8074,0.8570720832301214,0.5240235740685246
fruits_vox10_nor_i02j03k02,2097152,8094,0.7818136891524586,0.5153260645957621
fruits_vox10_nor_i02j03k03,2097152,788,2.568527918781726,0.5259179265658748
fruits_vox10_nor_i02j03k04,2097152,6405,0.731928181108509,0.5218617771509168
fruits_vox10_nor_i02j03k05,2097152,3497,1.0157277666571347,0.5181501740427648
fruits_vox10_nor_i02j04k01,2097152,656,3.182926829268293,0.5507389162561577
fruits_vox10_nor_i02j04k02,2097152,32,51.75,0.5416666666666666
fruits_vox10_nor_i03j00k00,2097152,1964,1.7026476578411405,0.5068550062318239
fruits_vox10_nor_i03j00k01,2097152,11513,0.9095804742465039,0.5240767045454545
fruits_vox10_nor_i03j00k02,2097152,621,3.6586151368760063,0.5272496831432193
fruits_vox10_nor_i03j00k04,2097152,6006,0.9324009324009324,0.5019422863485017
fruits_vox10_nor_i03j00k05,2097152,10867,0.948927946995491,0.5359778597785978
fruits_vox10_nor_i03j01k00,2097152,19713,0.7446862476538325,0.5186881188118811
fruits_vox10_nor_i03j01k01,2097152,7360,0.775,0.5195936139332366
fruits_vox10_nor_i03j01k02,2097152,360,5.222222222222222,0.5321100917431193
fruits_vox10_nor_i03j01k03,2097152,6490,1.136517719568567,0.5270011947431302
fruits_vox10_nor_i03j01k04,2097152,442,4.705882352941177,0.5480607082630692
fruits_vox10_nor_i03j01k05,2097152,12640,0.8075949367088607,0.5238394371505748
fruits_vox10_nor_i03j01k06,2097152,10309,0.8637113202056456,0.5170163555261854
fruits_vox10_nor_i03j02k00,2097152,15947,0.746974352542798,0.5187531677648252
fruits_vox10_nor_i03j02k01,2097152,6349,0.9173098125689085,0.523511755877939
fruits_vox10_nor_i03j02k02,2097152,4047,1.06548060291574,0.5194642109669317
fruits_vox10_nor_i03j02k03,2097152,12277,0.797588987537672,0.5128378836122214
fruits_vox10_nor_i03j02k04,2097152,14891,0.8112282586797395,0.5276727578239866
fruits_vox10_nor_i03j02k05,2097152,24795,0.7856422665860052,0.5207146058782096
fruits_vox10_nor_i03j02k06,2097152,8897,0.7993705743509048,0.5258775071633238
fruits_vox10_nor_i03j03k00,2097152,463,4.077753779697624,0.5287958115183246
fruits_vox10_nor_i03j03k01,2097152,12918,0.7053723486607834,0.506327462491846
fruits_vox10_nor_i03j03k02,2097152,11549,0.8111524807342627,0.5079376585719464
fruits_vox10_nor_i03j03k03,2097152,1673,1.5636580992229527,0.5370843989769821
fruits_vox10_nor_i03j03k04,2097152,5247,0.8324757004002287,0.513921661160925
fruits_vox10_nor_i03j03k05,2097152,4813,0.9707043424059838,0.5114422565194252
fruits_vox10_nor_i03j04k02,2097152,1698,1.8845700824499412,0.5419847328244275
fruits_vox10_nor_i04j00k00,2097152,2058,1.4965986394557824,0.5198079231692677
fruits_vox10_nor_i04j00k01,2097152,9882,0.7213114754098361,0.517060148494202
fruits_vox10_nor_i04j00k02,2097152,868,2.847926267281106,0.5154349859681946
fruits_vox10_nor_i04j00k03,2097152,7247,0.9228646336415068,0.5195450530035336
fruits_vox10_nor_i04j00k04,2097152,9771,0.8498618360454406,0.521717629605209
fruits_vox10_nor_i04j00k05,2097152,8228,0.8040836169178415,0.5192532088681447
fruits_vox10_nor_i04j01k00,2097152,10505,0.6990956687291766,0.514162077104642
fruits_vox10_nor_i04j01k03,2097152,5896,0.8765264586160109,0.5175363558597091
fruits_vox10_nor_i04j01k04,2097152,13561,0.7728043654597744,0.5128677826119018
fruits_vox10_nor_i04j01k05,2097152,4631,1.100410278557547,0.5216267447871791
fruits_vox10_nor_i04j01k06,2097152,12161,0.7907244470027136,0.5163068442811208
fruits_vox10_nor_i04j02k00,2097152,18319,0.69217752060702,0.517206830458268
fruits_vox10_nor_i04j02k01,2097152,8,203.0,0.5454545454545454
fruits_vox10_nor_i04j02k03,2097152,12263,0.7834950664600832,0.5177592060590233
fruits_vox10_nor_i04j02k04,2097152,973,2.2610483042137717,0.48881239242685026
fruits_vox10_nor_i04j02k05,2097152,10582,0.8935928935928936,0.525408068986757
fruits_vox10_nor_i04j02k06,2097152,16768,0.8039122137404581,0.5147900763358778
fruits_vox10_nor_i04j03k00,2097152,1127,2.2218278615794143,0.5050143266475645
fruits_vox10_nor_i04j03k01,2097152,8905,0.6944413250982594,0.514260169870362
fruits_vox10_nor_i04j03k02,2097152,9624,0.7315045719035744,0.5278282150469724
fruits_vox10_nor_i04j03k03,2097152,8084,0.6927263730826324,0.5067658299762421
fruits_vox10_nor_i04j03k04,2097152,9249,0.7109957833279273,0.5197860962566845
fruits_vox10_nor_i04j03k05,2097152,7057,0.714184497661896,0.5190135976031344
fruits_vox10_nor_i04j03k06,2097152,1477,2.134055517941774,0.5568065506653019
fruits_vox10_nor_i05j00k00,2097152,321,5.781931464174455,0.5149253731343284
fruits_vox10_nor_i05j00k01,2097152,10386,0.787213556710957,0.5182692307692308
fruits_vox10_nor_i05j00k02,2097152,10543,0.8490941857156407,0.5265327537100885
fruits_vox10_nor_i05j00k03,2097152,8862,0.942450914014895,0.5179577139691626
fruits_vox10_nor_i05j00k04,2097152,11152,0.7309899569583931,0.5289763113367174
fruits_vox10_nor_i05j00k05,2097152,6906,0.7471763683753258,0.5078944044461285
fruits_vox10_nor_i05j01k00,2097152,11796,0.7405900305188199,0.5164653436870865
fruits_vox10_nor_i05j01k01,2097152,10454,0.7981633824373445,0.5157689305230289
fruits_vox10_nor_i05j01k02,2097152,2091,1.6030607364897178,0.5279770444763271
fruits_vox10_nor_i05j01k03,2097152,12234,1.0161844041196666,0.5400049541738915
fruits_vox10_nor_i05j01k04,2097152,9337,1.100996037271072,0.5292548461675263
fruits_vox10_nor_i05j01k05,2097152,3854,1.0420342501297353,0.4958484691229891
fruits_vox10_nor_i05j01k06,2097152,6037,0.7354646347523605,0.4976126529394211
fruits_vox10_nor_i05j02k00,2097152,14161,0.7677423910740767,0.5205661467359908
fruits_vox10_nor_i05j02k01,2097152,9294,0.7505917796427803,0.5122504537205081
fruits_vox10_nor_i05j02k02,2097152,7469,0.7840407015664748,0.50823295391756
fruits_vox10_nor_i05j02k03,2097152,8009,0.7931077537770008,0.5032334554860961
fruits_vox10_nor_i05j02k04,2097152,15643,0.7568880649491786,0.5210663775686197
fruits_vox10_nor_i05j02k05,2097152,10181,0.9209311462528239,0.5222514131040522
fruits_vox10_nor_i05j02k06,2097152,11461,0.8397173021551348,0.5278594428111438
fruits_vox10_nor_i05j03k01,2097152,4898,0.9015924867292773,0.5034083162917519
fruits_vox10_nor_i05j03k02,2097152,6425,0.7707392996108949,0.5031991468941616
fruits_vox10_nor_i05j03k03,2097152,965,2.329533678756477,0.5344234079173839
fruits_vox10_nor_i05j03k04,2097152,6594,0.9123445556566576,0.5123417316792429
fruits_vox10_nor_i05j03k05,2097152,8032,0.8555776892430279,0.512955067235159
fruits_vox10_nor_i05j03k06,2097152,3111,1.4349083895853423,0.5300546448087432
fruits_vox10_nor_i06j00k01,2097152,3032,1.2031662269129288,0.521692266235516
fruits_vox10_nor_i06j00k02,2097152,11927,0.8323970822503564,0.5228015246392594
fruits_vox10_nor_i06j00k03,2097152,9376,0.7619453924914675,0.5269837883959044
fruits_vox10_nor_i06j00k04,2097152,7419,0.76452352069012,0.512708357961934
fruits_vox10_nor_i06j00k05,2097152,1170,1.935042735042735,0.4966190833959429
fruits_vox10_nor_i06j01k00,2097152,1343,1.8942665673864483,0.5142326732673267
fruits_vox10_nor_i06j01k01,2097152,20998,0.7692161158205544,0.5091356847791547
fruits_vox10_nor_i06j01k02,2097152,10209,0.866686257224018,0.5298783305097797
fruits_vox10_nor_i06j01k03,2097152,2055,1.8452554744525547,0.5798410404624278
fruits_vox10_nor_i06j01k04,2097152,5977,0.9797557302994814,0.5120920745920746
fruits_vox10_nor_i06j01k05,2097152,17377,0.7610059273752662,0.5013830910828346
fruits_vox10_nor_i06j01k06,2097152,444,4.2342342342342345,0.5144404332129964
fruits_vox10_nor_i06j02k00,2097152,5912,0.9905277401894452,0.5088385682980278
fruits_vox10_nor_i06j02k01,2097152,9555,0.905075876504448,0.5131967355443653
fruits_vox10_nor_i06j02k02,2097152,11826,0.9179773380686622,0.5271448854032857
fruits_vox10_nor_i06j02k03,2097152,17559,0.8364941055868785,0.5325188804975567
fruits_vox10_nor_i06j02k04,2097152,13822,0.9167993054550716,0.5264324892052749
fruits_vox10_nor_i06j02k05,2097152,18985,0.8158019489070318,0.5140982218458933
fruits_vox10_nor_i06j02k06,2097152,4943,0.9694517499494234,0.5273132664437012
fruits_vox10_nor_i06j03k02,2097152,1734,1.5686274509803921,0.5105
fruits_vox10_nor_i06j03k03,2097152,9727,0.8084712655495014,0.5078286304198211
fruits_vox10_nor_i06j03k04,2097152,9748,0.9002872384078785,0.515972894482091
fruits_vox10_nor_i06j03k05,2097152,5815,0.9974204643164231,0.5119518486672399
fruits_vox10_nor_i07j00k02,2097152,18,92.0,0.6285714285714286
fruits_vox10_nor_i07j00k03,2097152,429,4.68065268065268,0.4793233082706767
fruits_vox10_nor_i07j01k01,2097152,999,2.21021021021021,0.5324980422866092
fruits_vox10_nor_i07j01k02,2097152,10805,0.8077741786210088,0.5114646700982686
fruits_vox10_nor_i07j01k03,2097152,11233,0.8382444582925309,0.49565473560170864
fruits_vox10_nor_i07j01k04,2097152,12699,0.8586502874242067,0.5063840819236503
fruits_vox10_nor_i07j01k05,2097152,928,2.6120689655172415,0.5137046861184792
fruits_vox10_nor_i07j02k01,2097152,7159,0.9096242491968152,0.5114742698191933
fruits_vox10_nor_i07j02k02,2097152,16545,0.800725294650952,0.5083263946711074
fruits_vox10_nor_i07j02k03,2097152,19562,0.7635211123606993,0.5146017513721876
fruits_vox10_nor_i07j02k04,2097152,13716,0.8043161271507728,0.5072518365040497
fruits_vox10_nor_i07j02k05,2097152,5997,1.0418542604635652,0.5189891490576813
fruits_vox10_nor_i07j03k03,2097152,438,4.5479452054794525,0.5427286356821589
ipanemaCut_vox10_nor_i00j03k01,2097152,12634,0.6471426309957258,0.35333227798005384
ipanemaCut_vox10_nor_i00j03k02,2097152,1504,2.5425531914893615,0.6957713390759592
ipanemaCut_vox10_nor_i00j04k01,2097152,39908,0.5733186328555678,0.41376211689578035
ipanemaCut_vox10_nor_i00j04k02,2097152,4381,1.2928555124400822,0.41986380999833917
ipanemaCut_vox10_nor_i00j05k01,2097152,16166,0.5359396263763454,0.24597713905226945
ipanemaCut_vox10_nor_i00j05k02,2097152,4509,1.0343756930583279,0.42253055830855635
ipanemaCut_vox10_nor_i01j01k01,2097152,14188,0.926980546941077,0.5466712591644934
ipanemaCut_vox10_nor_i01j02k01,2097152,62017,0.5189544802231646,0.3036264250124966
ipanemaCut_vox10_nor_i01j03k01,2097152,80844,0.5542526347038741,0.3138852912994493
ipanemaCut_vox10_nor_i01j03k02,2097152,67,27.70149253731343,0.8059701492537313
ipanemaCut_vox10_nor_i01j04k00,2097152,33,51.878787878787875,0.8181818181818182
ipanemaCut_vox10_nor_i01j04k01,2097152,51807,0.5412396008261432,0.17202308568340186
ipanemaCut_vox10_nor_i01j05k01,2097152,34070,0.4315820369826827,0.10780430984274898
ipanemaCut_vox10_nor_i01j06k01,2097152,3066,0.9001956947162426,0.09784735812133072
ipanemaCut_vox10_nor_i02j00k00,2097152,328,5.951219512195122,0.42378048780487804
ipanemaCut_vox10_nor_i02j00k01,2097152,44646,0.6904089952067375,0.38266761121101484
ipanemaCut_vox10_nor_i02j01k00,2097152,3796,1.2054794520547945,0.4473738414006179
ipanemaCut_vox10_nor_i02j01k01,2097152,82237,0.64321412502888,0.4056791636349711
ipanemaCut_vox10_nor_i02j02k00,2097152,630,3.3142857142857145,0.301143583227446
ipanemaCut_vox10_nor_i02j02k01,2097152,52268,0.6440652024183057,0.24422945205479452
ipanemaCut_vox10_nor_i02j02k02,2097152,10601,0.7154042071502689,0.14682723483094026
ipanemaCut_vox10_nor_i02j03k00,2097152,35,47.31428571428572,0.859375
ipanemaCut_vox10_nor_i02j03k01,2097152,55564,0.5779281549204521,0.18860569715142428
ipanemaCut_vox10_nor_i02j03k02,2097152,14105,0.6204891882311238,0.14897888542748355
ipanemaCut_vox10_nor_i02j04k01,2097152,51908,0.5101333127841566,0.14923411923712268
ipanemaCut_vox10_nor_i02j04k02,2097152,31709,0.5820429531047967,0.2273099175968675
ipanemaCut_vox10_nor_i02j04k03,2097152,462,4.190476190476191,0.22884615384615384
ipanemaCut_vox10_nor_i02j05k01,2097152,37546,0.6289884408458957,0.21650355208902577
ipanemaCut_vox10_nor_i02j05k02,2097152,52276,0.5864258933353738,0.26099931134746346
ipanemaCut_vox10_nor_i02j05k03,2097152,4129,1.0055703560184064,0.18818115766529425
ipanemaCut_vox10_nor_i02j06k01,2097152,16750,0.39164179104477614,0.06034740046558825
ipanemaCut_vox10_nor_i03j00k00,2097152,19774,0.53565287751593,0.1908622305529522
ipanemaCut_vox10_nor_i03j00k01,2097152,28750,0.6834086956521739,0.4103568080295594
ipanemaCut_vox10_nor_i03j01k00,2097152,33206,0.5986869842799494,0.20872673688806417
ipanemaCut_vox10_nor_i03j01k01,2097152,15609,0.6888333653661349,0.2738867631564354
ipanemaCut_vox10_nor_i03j02k00,2097152,25116,0.6290810638636726,0.22443530345673668
ipanemaCut_vox10_nor_i03j02k01,2097152,46548,0.59998281343989,0.23631184522443985
ipanemaCut_vox10_nor_i03j03k00,2097152,10288,0.5653188180404355,0.10381026438569207
ipanemaCut_vox10_nor_i03j03k01,2097152,15343,0.471876425731604,0.08471087669646878
ipanemaCut_vox10_nor_i03j04k01,2097152,35250,0.48022695035460994,0.10415501621742534
ipanemaCut_vox10_nor_i03j04k02,2097152,10686,0.720943290286356,0.21796902499120027
ipanemaCut_vox10_nor_i03j04k03,2097152,255,7.152941176470589,0.16731517509727625
ipanemaCut_vox10_nor_i03j05k01,2097152,37007,0.45223876563893317,0.10295349528467587
ipanemaCut_vox10_nor_i03j05k02,2097152,16074,0.5957446808510638,0.18396167724275228
ipanemaCut_vox10_nor_i03j05k03,2097152,18,92.88888888888889,0.3333333333333333
ipanemaCut_vox10_nor_i03j06k01,2097152,28761,0.43280831681791315,0.10205741788970613
ipanemaCut_vox10_nor_i03j07k01,2097152,4884,0.7272727272727273,0.09602784602784603
ipanemaCut_vox10_nor_i04j00k00,2097152,4110,0.8311435523114356,0.109375
ipanemaCut_vox10_nor_i04j01k00,2097152,30353,0.4195960860540968,0.1077323493559121
ipanemaCut_vox10_nor_i04j02k00,2097152,35926,0.548683404776485,0.19952123810054
ipanemaCut_vox10_nor_i04j02k01,2097152,17228,0.6129556535871836,0.2045507313675412
ipanemaCut_vox10_nor_i04j03k00,2097152,32320,0.4430693069306931,0.09953589108910892
ipanemaCut_vox10_nor_i04j03k01,2097152,6208,0.8234536082474226,0.19255398361876397
ipanemaCut_vox10_nor_i04j04k00,2097152,7966,0.6648255084107456,0.11318694650006066
ipanemaCut_vox10_nor_i04j04k01,2097152,25313,0.45826255283846246,0.10038353162179085
ipanemaCut_vox10_nor_i04j05k01,2097152,44060,0.546890603722197,0.2078782672720579
ipanemaCut_vox10_nor_i04j06k01,2097152,42621,0.5251871143333099,0.19836616803897056
ipanemaCut_vox10_nor_i04j06k02,2097152,1195,1.9213389121338913,0.15481171548117154
ipanemaCut_vox10_nor_i04j07k01,2097152,22098,0.5053851027242284,0.14129970072680634
ipanemaCut_vox10_nor_i04j07k02,2097152,2,808.0,0.5
ipanemaCut_vox10_nor_i05j01k00,2097152,17558,0.4337623875156624,0.08560200478414398
ipanemaCut_vox10_nor_i05j02k00,2097152,40276,0.44473135365974775,0.13069818254047075
ipanemaCut_vox10_nor_i05j03k00,2097152,41077,0.4707257102514789,0.12033363605946179
ipanemaCut_vox10_nor_i05j03k01,2097152,4889,1.0554305583964,0.566535654126895
ipanemaCut_vox10_nor_i05j04k00,2097152,29363,0.4345605013111739,0.16261808367071526
ipanemaCut_vox10_nor_i05j04k01,2097152,35039,0.6422557721396158,0.4348951033873089
ipanemaCut_vox10_nor_i05j04k02,2097152,3161,1.0098070230939575,0.3478865406006674
ipanemaCut_vox10_nor_i05j05k00,2097152,440,4.072727272727272,0.13228699551569506
ipanemaCut_vox10_nor_i05j05k01,2097152,34980,0.453516295025729,0.1586412941081474
ipanemaCut_vox10_nor_i05j06k00,2097152,20,86.8,0.8974358974358975
ipanemaCut_vox10_nor_i05j06k01,2097152,35996,0.47183020335592846,0.1983618140423416
ipanemaCut_vox10_nor_i05j07k01,2097152,12314,0.6048400194900113,0.2697742407016404
ipanemaCut_vox10_nor_i06j01k00,2097152,1849,1.3196322336398052,0.09105603448275862
ipanemaCut_vox10_nor_i06j02k00,2097152,32084,0.5959356688692183,0.30311322215912023
ipanemaCut_vox10_nor_i06j02k01,2097152,22485,0.7589059372915277,0.44093251868792027
ipanemaCut_vox10_nor_i06j03k00,2097152,31787,0.728348066819769,0.4070766227428014
ipanemaCut_vox10_nor_i06j03k01,2097152,46287,0.7825955451854733,0.4458200299732847
ipanemaCut_vox10_nor_i06j03k02,2097152,12824,0.5982532751091703,0.2707805015497323
ipanemaCut_vox10_nor_i06j04k00,2097152,11287,0.9759900770798263,0.5200242350802787
ipanemaCut_vox10_nor_i06j04k01,2097152,43667,0.8196578652071358,0.5125359703651886
ipanemaCut_vox10_nor_i06j04k02,2097152,43295,0.4940986257073565,0.27758764607679465
ipanemaCut_vox10_nor_i06j05k00,2097152,4732,1.0414201183431953,0.4505425381349269
ipanemaCut_vox10_nor_i06j05k01,2097152,30720,0.7721354166666666,0.5083984375
