name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i07j06k01,5800,262144,5516,1.0514865844815084,95.91642494561276
CITIUSP_vox10_nor_i07j06k02,5600,262144,2955,1.895093062605753,nan
CITIUSP_vox10_nor_i07j07k00,7000,262144,9435,0.7419183889772125,22.946318877784908
CITIUSP_vox10_nor_i07j07k01,7200,262144,13200,0.5454545454545454,13.744935341453486
CITIUSP_vox10_nor_i07j07k02,5600,262144,752,7.446808510638298,nan
CITIUSP_vox10_nor_i07j08k00,5800,262144,8686,0.6677411927239235,105.45187658300713
CITIUSP_vox10_nor_i07j09k00,5400,262144,5082,1.062573789846517,415.54368358913814
CITIUSP_vox10_nor_i07j10k00,5800,262144,8066,0.7190676915447558,274.43900322340687
CITIUSP_vox10_nor_i07j11k00,6400,262144,4898,1.3066557778685177,17.279093507554105
CITIUSP_vox10_nor_i07j11k01,5800,262144,3387,1.7124298789489223,119.02037201062888
CITIUSP_vox10_nor_i07j12k01,5800,262144,1551,3.739522888459059,24.393294648613796
CITIUSP_vox10_nor_i07j13k01,5600,262144,1173,4.774083546462063,541.0232558139535
CITIUSP_vox10_nor_i08j01k00,5600,262144,4350,1.2873563218390804,73.80309173846933
CITIUSP_vox10_nor_i08j01k01,5800,262144,6577,0.8818610308651361,81.34951331141623
CITIUSP_vox10_nor_i08j02k00,5600,262144,8625,0.6492753623188405,63.6790838002586
CITIUSP_vox10_nor_i08j02k01,5600,262144,2161,2.5913928736695975,244.1240166589542
CITIUSP_vox10_nor_i08j03k00,5600,262144,7170,0.7810320781032078,107.3705511759079
CITIUSP_vox10_nor_i08j03k01,5600,262144,1007,5.561072492552135,nan
CITIUSP_vox10_nor_i08j04k00,5400,262144,5221,1.0342846198046352,nan
CITIUSP_vox10_nor_i08j05k00,6600,262144,6751,0.977632943267664,23.948896459783736
CITIUSP_vox10_nor_i08j05k01,7000,262144,10586,0.6612507084829019,49.82816928018137
CITIUSP_vox10_nor_i08j05k02,6000,262144,4135,1.4510278113663846,13.596234309623432
CITIUSP_vox10_nor_i08j06k00,5800,262144,549,10.564663023679417,30.83440662373505
CITIUSP_vox10_nor_i08j06k01,5600,262144,3123,1.793147614473263,376.3301312840218
CITIUSP_vox10_nor_i08j06k02,5400,262144,3829,1.4102898929224341,nan
CITIUSP_vox10_nor_i08j07k00,6400,262144,8681,0.7372422531966363,64.69093422416772
CITIUSP_vox10_nor_i08j07k01,6400,262144,7908,0.8093070308548306,19.892387455741023
CITIUSP_vox10_nor_i08j08k00,5600,262144,6138,0.9123492994460737,246.7624633431085
CITIUSP_vox10_nor_i08j09k00,5400,262144,5619,0.9610250934329952,nan
CITIUSP_vox10_nor_i08j10k00,6600,262144,11279,0.5851582587108787,59.41730860265955
CITIUSP_vox10_nor_i08j10k01,6000,262144,2317,2.589555459646094,27.627104013810964
CITIUSP_vox10_nor_i08j11k00,6000,262144,2123,2.826189354686764,9.432872830322353
CITIUSP_vox10_nor_i08j11k01,5800,262144,3441,1.6855565242662016,94.0604475443185
CITIUSP_vox10_nor_i08j12k01,5600,262144,1211,4.624277456647399,158.22213047068539
CITIUSP_vox10_nor_i08j13k01,5600,262144,749,7.4766355140186915,nan
CITIUSP_vox10_nor_i09j00k01,5600,262144,516,10.852713178294573,357.01028999064545
CITIUSP_vox10_nor_i09j01k00,5600,262144,1414,3.9603960396039604,91.74358974358974
CITIUSP_vox10_nor_i09j01k01,5600,262144,853,6.56506447831184,nan
CITIUSP_vox10_nor_i09j02k00,5800,262144,9256,0.6266205704407951,54.91134274826272
CITIUSP_vox10_nor_i09j02k01,5600,262144,3638,1.5393073117097307,197.7482133040132
CITIUSP_vox10_nor_i09j03k00,5600,262144,6425,0.8715953307392996,261.8020233463035
CITIUSP_vox10_nor_i09j04k00,5800,262144,8038,0.721572530480219,165.55809902960937
CITIUSP_vox10_nor_i09j04k01,6200,262144,3645,1.700960219478738,0.8238683127572016
CITIUSP_vox10_nor_i09j04k02,5800,262144,983,5.90030518819939,9.988809766022381
CITIUSP_vox10_nor_i09j05k00,6600,262144,6435,1.0256410256410255,24.249899001558262
CITIUSP_vox10_nor_i09j05k01,7000,262144,7213,0.9704699847497574,1.8549840565645364
CITIUSP_vox10_nor_i09j05k02,6400,262144,9554,0.6698764915218757,21.731951544009522
CITIUSP_vox10_nor_i09j06k00,6800,262144,7467,0.9106736306414892,24.870361345122884
CITIUSP_vox10_nor_i09j06k01,6400,262144,10495,0.6098141972367794,53.98189614101953
CITIUSP_vox10_nor_i09j06k02,5600,262144,1066,5.25328330206379,nan
CITIUSP_vox10_nor_i09j07k00,5600,262144,6145,0.9113100081366965,251.32188295165395
CITIUSP_vox10_nor_i09j07k01,5800,262144,557,10.412926391382406,14.125448028673835
CITIUSP_vox10_nor_i09j08k00,6600,262144,11938,0.5528564248617859,56.29829117105043
CITIUSP_vox10_nor_i09j09k00,6200,262144,9975,0.6215538847117794,65.13224538306821
CITIUSP_vox10_nor_i09j09k01,5800,262144,611,9.492635024549918,6.869067103109656
CITIUSP_vox10_nor_i09j10k00,5800,262144,6976,0.8314220183486238,133.5909305621162
CITIUSP_vox10_nor_i09j10k01,5600,262144,508,11.023622047244094,113.96296296296296
CITIUSP_vox10_nor_i09j11k00,6400,262144,6943,0.9217917326803975,51.966787283535794
CITIUSP_vox10_nor_i09j11k01,6000,262144,2382,2.5188916876574305,15.407927747114902
CITIUSP_vox10_nor_i09j12k00,6000,262144,1504,3.9893617021276597,9.232712765957446
CITIUSP_vox10_nor_i10j00k00,5600,262144,802,6.982543640897756,nan
CITIUSP_vox10_nor_i10j00k01,5600,262144,2083,2.688430148823812,371.29898218829516
CITIUSP_vox10_nor_i10j01k00,5600,262144,1003,5.583250249252243,30.441558441558442
CITIUSP_vox10_nor_i10j02k00,5800,262144,8859,0.6547014335703804,74.36859783952276
CITIUSP_vox10_nor_i10j02k01,5600,262144,830,6.746987951807229,nan
CITIUSP_vox10_nor_i10j03k00,5600,262144,6138,0.9123492994460737,260.2467976088813
CITIUSP_vox10_nor_i10j04k00,5800,262144,7371,0.7868674535341202,103.74747278382581
CITIUSP_vox10_nor_i10j05k00,5600,262144,7039,0.7955675522091206,166.98678789600797
CITIUSP_vox10_nor_i10j06k00,6200,262144,10363,0.5982823506706552,48.97191932837981
CITIUSP_vox10_nor_i10j06k01,6200,262144,3103,1.998066387367064,4.362953138815207
CITIUSP_vox10_nor_i10j07k00,5600,262144,6577,0.851452029800821,197.9513455982971
CITIUSP_vox10_nor_i10j08k00,6200,262144,11244,0.551405193881181,59.37273212379936
CITIUSP_vox10_nor_i10j08k01,5600,262144,1221,4.586404586404586,nan
CITIUSP_vox10_nor_i10j09k00,7000,262144,11111,0.6300063000630006,24.74520745207452
CITIUSP_vox10_nor_i10j09k01,6800,262144,5656,1.2022630834512023,19.593251761216166
CITIUSP_vox10_nor_i10j10k00,5600,262144,701,7.988587731811697,327.567429022082
CITIUSP_vox10_nor_i10j10k01,5600,262144,1482,3.7786774628879893,nan
CITIUSP_vox10_nor_i10j11k00,5600,262144,941,5.951115834218916,250.29017901295617
CITIUSP_vox10_nor_i11j00k01,5600,262144,1377,4.066811909949164,nan
CITIUSP_vox10_nor_i11j01k00,5600,262144,654,8.562691131498472,nan
CITIUSP_vox10_nor_i11j01k01,5400,262144,1889,2.8586553732133404,nan
CITIUSP_vox10_nor_i11j02k00,6200,262144,10651,0.5821049666697963,43.67956060463806
CITIUSP_vox10_nor_i11j03k00,6400,262144,10153,0.6303555599330247,53.74815325519551
CITIUSP_vox10_nor_i11j04k00,5600,262144,6548,0.855222968845449,210.23182651191203
CITIUSP_vox10_nor_i11j05k00,5600,262144,6692,0.8368200836820083,344.71784527764595
CITIUSP_vox10_nor_i11j06k00,5400,262144,7009,0.7704380082750749,124.19565217391305
CITIUSP_vox10_nor_i11j07k00,5800,262144,10317,0.5621789279829408,111.98486237175887
CITIUSP_vox10_nor_i11j07k01,5800,262144,2059,2.816901408450704,31.071393880524525
CITIUSP_vox10_nor_i11j08k00,5800,262144,6046,0.959311941779689,40.18722421754746
CITIUSP_vox10_nor_i11j08k01,5800,262144,10476,0.5536464299350897,217.1442344406262
CITIUSP_vox10_nor_i11j09k00,5800,262144,1526,3.800786369593709,71.80799475753604
CITIUSP_vox10_nor_i11j09k01,6000,262144,4766,1.2589173310952582,64.79584557280738
CITIUSP_vox10_nor_i12j01k00,5600,262144,893,6.270996640537514,nan
CITIUSP_vox10_nor_i12j02k00,5400,262144,2828,1.9094766619519095,616.0151085930123
CITIUSP_vox10_nor_i12j03k00,5600,262144,2491,2.2480931352870335,nan
CITIUSP_vox10_nor_i12j03k01,5400,262144,3295,1.6388467374810318,nan
CITIUSP_vox10_nor_i12j04k00,5600,262144,5472,1.023391812865497,148.30208333333334
CITIUSP_vox10_nor_i12j05k00,5600,262144,7557,0.7410348021701734,749.5360592827842
CITIUSP_vox10_nor_i12j06k00,6200,262144,13782,0.44986213902191263,48.94444444444444
CITIUSP_vox10_nor_i12j07k00,5800,262144,10073,0.5757966842053013,122.03722823389258
CITIUSP_vox10_nor_i12j08k00,5600,262144,4068,1.376597836774828,1553.5508849557523
CITIUSP_vox10_nor_i12j08k01,5600,262144,1652,3.389830508474576,381.6823356591994
CITIUSP_vox10_nor_i13j01k00,5400,262144,730,7.397260273972603,nan
CITIUSP_vox10_nor_i13j02k00,5400,262144,794,6.801007556675063,596.458244111349
CITIUSP_vox10_nor_i13j04k00,5400,262144,2728,1.9794721407624634,nan
CITIUSP_vox10_nor_i13j05k00,5400,262144,4639,1.164043974994611,nan
CITIUSP_vox10_nor_i13j06k00,5400,262144,2259,2.3904382470119523,152.26693227091633
CITIUSP_vox10_nor_i13j07k00,5800,262144,3613,1.6053141433711597,35.04971667566109
CITIUSP_vox10_nor_i13j07k01,5600,262144,1057,5.298013245033113,nan
CITIUSP_vox10_nor_i13j08k00,5600,262144,4075,1.3742331288343559,133.17708756809498
CITIUSP_vox10_nor_i13j08k01,5600,262144,957,5.851619644723093,nan
CITIUSP_vox10_nor_i13j09k00,5400,262144,2293,2.3549934583515046,nan
CITIUSP_vox10_nor_i14j04k00,5600,262144,681,8.223201174743025,nan
CITIUSP_vox10_nor_i14j05k00,5400,262144,3020,1.7880794701986755,nan
CITIUSP_vox10_nor_i14j06k00,5400,262144,3462,1.559792027729636,nan
CITIUSP_vox10_nor_i14j07k00,5600,262144,1360,4.117647058823529,nan
CITIUSP_vox10_nor_i14j10k00,5400,262144,1329,4.063205417607223,nan
CITIUSP_vox10_nor_i15j05k00,5600,262144,1724,3.2482598607888633,111.07946635730859
CITIUSP_vox10_nor_i15j06k00,5600,262144,2676,2.092675635276532,153.5373692077728
CITIUSP_vox10_nor_i15j07k00,5400,262144,2017,2.677243430837878,nan
fruits_vox10_nor_i00j04k04,5800,262144,1336,4.341317365269461,55.23278443113772
fruits_vox10_nor_i00j04k05,7000,262144,3402,2.05761316872428,6.822163433274544
fruits_vox10_nor_i00j04k06,7400,262144,4000,1.85,1.7874392683623892
fruits_vox10_nor_i00j04k07,7200,262144,3538,2.035048049745619,7.374358324355155
fruits_vox10_nor_i00j04k08,6200,262144,1944,3.1893004115226335,26.930041152263374
fruits_vox10_nor_i00j05k03,5600,262144,614,9.120521172638437,97.74104234527687
fruits_vox10_nor_i00j05k04,6400,262144,3234,1.9789734075448362,52.581941867656155
fruits_vox10_nor_i00j05k05,7000,262144,3938,1.7775520568816658,16.731335703402742
fruits_vox10_nor_i00j05k06,7600,262144,4171,1.8221050107887797,2.134093928264437
fruits_vox10_nor_i00j05k07,7400,262144,3733,1.982319849986606,6.095097776587195
fruits_vox10_nor_i00j05k08,6600,262144,3072,2.1484375,49.00390625
fruits_vox10_nor_i00j05k09,5800,262144,1023,5.669599217986315,41.42232142857143
fruits_vox10_nor_i01j02k08,5800,262144,699,8.297567954220314,66.559670781893
fruits_vox10_nor_i01j03k03,5600,262144,1182,4.737732656514383,125.40033688938799
fruits_vox10_nor_i01j03k04,6400,262144,3051,2.0976728941330713,11.832186168469354
fruits_vox10_nor_i01j03k05,6600,262144,2482,2.6591458501208702,2.974859813084112
fruits_vox10_nor_i01j03k06,6200,262144,2793,2.2198353025420694,23.99749373433584
fruits_vox10_nor_i01j03k07,6000,262144,1787,3.357582540570789,26.642659279778393
fruits_vox10_nor_i01j03k08,6200,262144,3605,1.7198335644937586,85.67877947295423
fruits_vox10_nor_i01j03k09,5800,262144,2088,2.7777777777777777,134.0177203065134
fruits_vox10_nor_i01j04k02,5600,262144,601,9.317803660565724,nan
fruits_vox10_nor_i01j04k03,5800,262144,4305,1.3472706155632985,nan
fruits_vox10_nor_i01j04k04,6000,262144,3879,1.5467904098994587,48.66125290023202
fruits_vox10_nor_i01j04k05,6800,262144,3080,2.207792207792208,5.168506493506493
fruits_vox10_nor_i01j04k06,6000,262144,1605,3.7383177570093458,14.712772585669782
fruits_vox10_nor_i01j04k07,6000,262144,763,7.863695937090433,7.491480996068152
fruits_vox10_nor_i01j04k08,6400,262144,3391,1.8873488646416987,44.3355942199941
fruits_vox10_nor_i01j04k09,6200,262144,3825,1.6209150326797386,76.59413998914813
fruits_vox10_nor_i01j04k10,5600,262144,1578,3.5487959442332064,555.5844155844156
fruits_vox10_nor_i01j05k02,5600,262144,1627,3.441917639827904,176.9338721528288
fruits_vox10_nor_i01j05k03,5800,262144,3040,1.9078947368421053,100.81875
fruits_vox10_nor_i01j05k08,5600,262144,2359,2.373887240356083,363.7512877115526
fruits_vox10_nor_i01j05k09,6400,262144,3014,2.12342402123424,12.093895155938952
fruits_vox10_nor_i01j05k10,5600,262144,2272,2.464788732394366,222.16691431401685
fruits_vox10_nor_i01j06k08,5800,262144,1549,3.7443511943189156,114.1375080697224
fruits_vox10_nor_i01j06k09,6800,262144,2050,3.317073170731707,21.77658536585366
fruits_vox10_nor_i01j06k10,5600,262144,776,7.216494845360825,98.7980198019802
fruits_vox10_nor_i02j01k05,5800,262144,552,10.507246376811594,12.603015075376884
fruits_vox10_nor_i02j01k06,5800,262144,535,10.841121495327103,7.029906542056075
fruits_vox10_nor_i02j02k03,5800,262144,1838,3.1556039173014145,92.26985854189336
fruits_vox10_nor_i02j02k04,6000,262144,2317,2.589555459646094,79.8435174746336
fruits_vox10_nor_i02j02k05,6800,262144,2384,2.8523489932885906,2.7049492385786804
fruits_vox10_nor_i02j02k06,6000,262144,2630,2.2813688212927756,118.59306204136091
fruits_vox10_nor_i02j02k07,5600,262144,664,8.433734939759036,345.6885245901639
fruits_vox10_nor_i02j02k08,6000,262144,2277,2.635046113306983,90.1624945103206
fruits_vox10_nor_i02j02k09,6000,262144,3985,1.5056461731493098,156.1305197342712
fruits_vox10_nor_i02j02k10,5600,262144,689,8.127721335268506,nan
fruits_vox10_nor_i02j03k02,5600,262144,2380,2.3529411764705883,nan
fruits_vox10_nor_i02j03k03,5800,262144,4822,1.2028204064703443,67.06560788608981
fruits_vox10_nor_i02j03k04,5600,262144,1253,4.4692737430167595,241.9371747211896
fruits_vox10_nor_i02j03k06,5800,262144,803,7.22291407222914,182.34869240348692
fruits_vox10_nor_i02j03k07,5400,262144,2169,2.4896265560165975,nan
fruits_vox10_nor_i02j03k08,5600,262144,1352,4.1420118343195265,nan
fruits_vox10_nor_i02j03k09,5600,262144,2277,2.4593763724198507,130.43742786479802
fruits_vox10_nor_i02j03k10,5400,262144,2442,2.211302211302211,nan
fruits_vox10_nor_i02j04k01,5600,262144,564,9.929078014184396,nan
fruits_vox10_nor_i02j04k02,5600,262144,4676,1.1976047904191616,2502.9600085543198
fruits_vox10_nor_i02j04k03,5600,262144,1036,5.405405405405405,nan
fruits_vox10_nor_i02j04k04,5400,262144,2413,2.2378781599668462,276.21632822213013
fruits_vox10_nor_i02j04k06,5600,262144,1057,5.298013245033113,220.0728476821192
fruits_vox10_nor_i02j04k07,5600,262144,3097,1.808201485308363,866.1507910881498
fruits_vox10_nor_i02j04k08,5600,262144,1947,2.8762198253723676,281.16074709124314
fruits_vox10_nor_i02j04k10,5400,262144,1195,4.518828451882845,414.0412994208008
fruits_vox10_nor_i02j04k11,5600,262144,2707,2.068710749907647,nan
fruits_vox10_nor_i02j05k01,5600,262144,1356,4.129793510324483,369.6551724137931
fruits_vox10_nor_i02j05k02,6200,262144,3651,1.6981648863325116,57.61003163126977
fruits_vox10_nor_i02j05k03,5800,262144,1371,4.230488694383662,84.3404619332763
fruits_vox10_nor_i02j05k04,5600,262144,1046,5.353728489483748,nan
fruits_vox10_nor_i02j05k05,6600,262144,2421,2.7261462205700124,12.731547870097005
fruits_vox10_nor_i02j05k06,5800,262144,2018,2.8741328047571852,134.55153617443014
fruits_vox10_nor_i02j05k07,5400,262144,2278,2.370500438981563,nan
fruits_vox10_nor_i02j05k10,5600,262144,1062,5.273069679849341,nan
fruits_vox10_nor_i02j05k11,5800,262144,2170,2.672811059907834,177.5483870967742
fruits_vox10_nor_i02j06k02,6400,262144,1924,3.3264033264033266,32.07224532224532
fruits_vox10_nor_i02j06k03,6000,262144,1609,3.7290242386575514,56.04177545691906
fruits_vox10_nor_i02j06k07,5400,262144,1457,3.706245710363761,nan
fruits_vox10_nor_i02j06k08,6200,262144,2253,2.7518863737239236,38.138270483113736
fruits_vox10_nor_i02j06k09,6000,262144,1597,3.757044458359424,16.163431433938634
fruits_vox10_nor_i02j06k10,5600,262144,2423,2.3111844820470493,278.61401156456884
fruits_vox10_nor_i02j07k09,5800,262144,620,9.35483870967742,41.33064516129032
fruits_vox10_nor_i03j00k07,6000,262144,812,7.389162561576355,3.2795566502463056
fruits_vox10_nor_i03j01k03,5800,262144,1573,3.6872218690400507,60.47552447552447
fruits_vox10_nor_i03j01k05,5800,262144,2219,2.6137899954934656,80.40375905797102
fruits_vox10_nor_i03j01k06,6600,262144,2470,2.672064777327935,8.813765182186234
fruits_vox10_nor_i03j01k07,6000,262144,3046,1.9697964543663822,103.72915298752463
fruits_vox10_nor_i03j01k08,5600,262144,1860,3.010752688172043,144.2736559139785
fruits_vox10_nor_i03j01k09,6400,262144,4127,1.5507632662951296,31.319360310152653
fruits_vox10_nor_i03j01k10,5600,262144,809,6.9221260815822,174.024
fruits_vox10_nor_i03j02k02,5400,262144,3123,1.7291066282420748,nan
fruits_vox10_nor_i03j02k03,5600,262144,4189,1.336834566722368,88.901766437684
fruits_vox10_nor_i03j02k04,5600,262144,2001,2.798600699650175,244.4704724409449
fruits_vox10_nor_i03j02k07,5400,262144,2443,2.2103970528039296,nan
fruits_vox10_nor_i03j02k08,5600,262144,697,8.034433285509326,nan
fruits_vox10_nor_i03j02k09,5600,262144,1317,4.25208807896735,87.48827470686767
fruits_vox10_nor_i03j02k10,5800,262144,4758,1.2189995796553175,nan
fruits_vox10_nor_i03j02k11,5600,262144,665,8.421052631578947,nan
fruits_vox10_nor_i03j03k01,5400,262144,1222,4.4189852700491,nan
fruits_vox10_nor_i03j03k02,5400,262144,3894,1.386748844375963,nan
fruits_vox10_nor_i03j03k03,5400,262144,2056,2.6264591439688716,322.60359922178986
