name,num_voxels,num_occupied_voxels,bitrate,point_to_point_D1
CITIUSP_vox10_nor_i00j01k00,2097152,2105,1.1971496437054632,0.436241610738255
CITIUSP_vox10_nor_i00j02k00,2097152,1887,1.7763645998940116,0.9400303095908206
CITIUSP_vox10_nor_i00j03k00,2097152,11332,0.7024355806565479,0.5915107659724673
CITIUSP_vox10_nor_i00j04k00,2097152,6596,0.7568223165554882,0.3859252202905454
CITIUSP_vox10_nor_i00j05k00,2097152,3574,0.9602686066032456,0.579883741412718
CITIUSP_vox10_nor_i01j00k00,2097152,1371,1.563822027716995,0.4442013129102845
CITIUSP_vox10_nor_i01j01k00,2097152,7942,0.7020901536136993,0.3659783275403803
CITIUSP_vox10_nor_i01j02k00,2097152,13730,0.6106336489439185,0.4605416887944769
CITIUSP_vox10_nor_i01j03k00,2097152,21578,0.3032718509593104,0.13364610683080103
CITIUSP_vox10_nor_i01j04k00,2097152,17494,0.33657253915628216,0.10955869824501618
CITIUSP_vox10_nor_i01j05k00,2097152,13773,0.46816234662019895,0.2522778675282714
CITIUSP_vox10_nor_i01j06k00,2097152,1985,1.4750629722921915,0.5995639534883721
CITIUSP_vox10_nor_i02j00k00,2097152,21603,0.5817710503170855,0.41468016399985486
CITIUSP_vox10_nor_i02j01k00,2097152,14173,0.5475199322655754,0.39610527058491496
CITIUSP_vox10_nor_i02j02k00,2097152,59273,0.4289305417306362,0.31351499344352063
CITIUSP_vox10_nor_i02j03k00,2097152,21653,0.32475869394541174,0.07997821251872361
CITIUSP_vox10_nor_i02j04k00,2097152,19821,0.2845466929014681,0.06425439701658016
CITIUSP_vox10_nor_i02j05k00,2097152,19999,0.4024201210060503,0.22113742830874306
CITIUSP_vox10_nor_i02j06k00,2097152,8968,0.9188224799286352,0.6902227156945987
CITIUSP_vox10_nor_i03j00k00,2097152,18094,0.6322537857853432,0.44971983403909493
CITIUSP_vox10_nor_i03j01k00,2097152,36692,0.5027798975253461,0.33598391160629665
CITIUSP_vox10_nor_i03j02k00,2097152,42965,0.3802164552542767,0.19457013574660634
CITIUSP_vox10_nor_i03j03k00,2097152,56435,0.37437760255160807,0.16863072270309729
CITIUSP_vox10_nor_i03j03k01,2097152,3734,0.6191751472951259,0.1437675248534285
CITIUSP_vox10_nor_i03j04k00,2097152,25613,0.35919259750907745,0.12124872598240911
CITIUSP_vox10_nor_i03j05k00,2097152,31412,0.46198904877117025,0.24557573640703226
CITIUSP_vox10_nor_i03j06k00,2097152,3847,1.1125552378476735,0.5197368421052632
CITIUSP_vox10_nor_i03j07k00,2097152,4,350.0,0.25
CITIUSP_vox10_nor_i04j00k00,2097152,13710,0.6733770970094821,0.49546860585011127
CITIUSP_vox10_nor_i04j01k00,2097152,38282,0.4639256047228462,0.3237010707389854
CITIUSP_vox10_nor_i04j02k00,2097152,47963,0.38496340929466466,0.17807476596543168
CITIUSP_vox10_nor_i04j02k01,2097152,14677,0.5298085439803775,0.24896640826873384
CITIUSP_vox10_nor_i04j03k00,2097152,44925,0.3716416249304396,0.16710072342793544
CITIUSP_vox10_nor_i04j03k01,2097152,4895,0.5246169560776303,0.10509231081355244
CITIUSP_vox10_nor_i04j04k00,2097152,34281,0.4055891018348356,0.15647151483328958
CITIUSP_vox10_nor_i04j05k00,2097152,35969,0.5620395340432038,0.3108232088743084
CITIUSP_vox10_nor_i04j06k00,2097152,4040,1.1326732673267326,0.4585054449868569
CITIUSP_vox10_nor_i05j00k00,2097152,7956,1.0145801910507792,0.8465362309604232
CITIUSP_vox10_nor_i05j01k00,2097152,36942,0.42336635807482,0.3005792864490282
CITIUSP_vox10_nor_i05j02k00,2097152,27671,0.4004192114488092,0.1879333574315665
CITIUSP_vox10_nor_i05j03k00,2097152,39441,0.4425851271519485,0.2579523648267299
CITIUSP_vox10_nor_i05j04k00,2097152,52046,0.46574184375360256,0.3285768739952601
CITIUSP_vox10_nor_i05j05k00,2097152,3601,1.2329908358789226,0.5109544675176224
CITIUSP_vox10_nor_i06j00k00,2097152,1906,1.7796432318992654,1.0013803983435219
CITIUSP_vox10_nor_i06j01k00,2097152,9581,0.7715269804822044,0.5930056846801468
CITIUSP_vox10_nor_i06j02k00,2097152,21111,0.550234474918289,0.3651177111458481
CITIUSP_vox10_nor_i06j03k00,2097152,31501,0.5310307609282245,0.3980508555283959
CITIUSP_vox10_nor_i06j04k00,2097152,13072,0.5973072215422277,0.38937073260749216
CITIUSP_vox10_nor_i06j05k00,2097152,133,11.06766917293233,0.4090909090909091
CITIUSP_vox10_nor_i07j00k00,2097152,7,200.0,2.619047619047619
CITIUSP_vox10_nor_i07j01k00,2097152,4,344.0,2.6000000000000005
CITIUSP_vox10_nor_i07j02k00,2097152,6426,0.9498910675381264,0.5589867057468858
CITIUSP_vox10_nor_i07j03k00,2097152,9966,0.8316275336142885,0.5631451333564254
CITIUSP_vox10_nor_i07j04k00,2097152,827,2.457073760580411,0.6856913183279743
CITIUSP_vox10_nor_i07j05k00,2097152,1399,1.6011436740528948,0.5208223510806537
fruits_vox10_nor_i00j01k01,2097152,1182,1.5702199661590523,0.5651558073654391
fruits_vox10_nor_i00j01k02,2097152,5749,0.715254826926422,0.5846374387767291
fruits_vox10_nor_i00j01k03,2097152,5234,0.8299579671379442,0.5901258205689278
fruits_vox10_nor_i00j01k04,2097152,6475,0.602934362934363,0.5562934362934363
fruits_vox10_nor_i00j01k05,2097152,111,12.9009009009009,0.5263157894736842
fruits_vox10_nor_i00j02k01,2097152,10188,0.5771495877502945,0.5460345504515116
fruits_vox10_nor_i00j02k02,2097152,19415,0.4961112541849086,0.5551548062895121
fruits_vox10_nor_i00j02k03,2097152,17956,0.4767208732457117,0.5482668821839081
fruits_vox10_nor_i00j02k04,2097152,18846,0.433407619654038,0.5435335719522187
fruits_vox10_nor_i00j02k05,2097152,3862,0.7125841532884516,0.5652431791221827
fruits_vox10_nor_i00j03k03,2097152,7,193.14285714285714,0.75
fruits_vox10_nor_i00j03k04,2097152,3599,0.7735482078355098,0.5233050847457628
fruits_vox10_nor_i00j03k05,2097152,776,2.0309278350515463,0.52
fruits_vox10_nor_i01j00k01,2097152,1607,1.299315494710641,0.5651260504201681
fruits_vox10_nor_i01j00k02,2097152,3106,0.7675466838377334,0.5457025920873124
fruits_vox10_nor_i01j00k03,2097152,7021,0.5685799743626264,0.545648767981769
fruits_vox10_nor_i01j00k04,2097152,6209,0.6931873087453696,0.5599415204678363
fruits_vox10_nor_i01j00k05,2097152,809,2.2645241038318913,0.5373737373737374
fruits_vox10_nor_i01j01k00,2097152,1227,1.4278728606356967,0.5505540166204986
fruits_vox10_nor_i01j01k01,2097152,22385,0.45387536296627207,0.549533039647577
fruits_vox10_nor_i01j01k02,2097152,7969,0.5380850796837746,0.5381138897258211
fruits_vox10_nor_i01j01k03,2097152,10040,0.4940239043824701,0.5465235577302502
fruits_vox10_nor_i01j01k04,2097152,16702,0.48137947551191473,0.5497579594116552
fruits_vox10_nor_i01j01k05,2097152,16101,0.49338550400596237,0.5500733291430966
fruits_vox10_nor_i01j01k06,2097152,28,49.714285714285715,0.673469387755102
fruits_vox10_nor_i01j02k00,2097152,6867,0.5417212756662297,0.5334821428571429
fruits_vox10_nor_i01j02k01,2097152,16507,0.508875022717635,0.5499191784729486
fruits_vox10_nor_i01j02k02,2097152,11339,0.5404356645206808,0.5518753044325377
fruits_vox10_nor_i01j02k03,2097152,14638,0.5066265883317393,0.550015744725517
fruits_vox10_nor_i01j02k04,2097152,1983,1.0247100353000504,0.5607929515418503
fruits_vox10_nor_i01j02k05,2097152,15321,0.45062332745904315,0.5432901596173483
fruits_vox10_nor_i01j02k06,2097152,1878,1.2097976570820022,0.5732984293193717
fruits_vox10_nor_i01j03k00,2097152,3250,0.7532307692307693,0.5360850848316029
fruits_vox10_nor_i01j03k01,2097152,9235,0.4669193286410395,0.5402923872348012
fruits_vox10_nor_i01j03k02,2097152,2331,0.9300729300729301,0.5412495685191577
fruits_vox10_nor_i01j03k03,2097152,3477,0.7753810756399194,0.5368319691863265
fruits_vox10_nor_i01j03k04,2097152,9199,0.4878791172953582,0.5618687905410953
fruits_vox10_nor_i01j03k05,2097152,6618,0.485947416137806,0.5302206104563312
fruits_vox10_nor_i02j00k00,2097152,220,6.581818181818182,0.6287878787878788
fruits_vox10_nor_i02j00k01,2097152,10259,0.6784286967540696,0.5856681824849641
fruits_vox10_nor_i02j00k02,2097152,10585,0.5343410486537553,0.560427807486631
fruits_vox10_nor_i02j00k03,2097152,5809,0.6582888621105182,0.5490280777537797
fruits_vox10_nor_i02j00k04,2097152,14579,0.5037382536525139,0.549420399204335
fruits_vox10_nor_i02j00k05,2097152,10786,0.6148711292416095,0.5835920470308474
fruits_vox10_nor_i02j01k00,2097152,14468,0.4622615427149572,0.5340723012973926
fruits_vox10_nor_i02j01k01,2097152,13630,0.45018341892883346,0.5379770751983877
fruits_vox10_nor_i02j01k02,2097152,2715,0.9075506445672191,0.54548802946593
fruits_vox10_nor_i02j01k03,2097152,6383,0.8021306595644682,0.5960048029691082
fruits_vox10_nor_i02j01k04,2097152,6542,0.6089880770406604,0.5587956377430061
fruits_vox10_nor_i02j01k05,2097152,16911,0.5146945774939389,0.5481599382626731
