name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i05j06k00,6800,262144,6480,1.0493827160493827,65.32178217821782
CITIUSP_vox10_nor_i05j07k00,7200,262144,4737,1.519949335022166,34.09576837416481
CITIUSP_vox10_nor_i05j08k00,7600,262144,4863,1.5628213037219822,49.218468468468465
CITIUSP_vox10_nor_i05j09k00,5600,262144,4660,1.201716738197425,191.51470588235293
CITIUSP_vox10_nor_i05j10k00,5600,262144,5516,1.015228426395939,172.18981145757795
CITIUSP_vox10_nor_i05j11k00,6400,262144,5271,1.2141908556251186,55.11214953271028
CITIUSP_vox10_nor_i05j12k00,8000,262144,4440,1.8018018018018018,9.122972972972972
CITIUSP_vox10_nor_i05j12k01,6200,262144,1155,5.367965367965368,55.95151515151515
CITIUSP_vox10_nor_i06j00k00,6000,262144,548,10.94890510948905,128.61538461538458
CITIUSP_vox10_nor_i06j00k01,6800,262144,1381,4.9239681390296886,12.659666908037654
CITIUSP_vox10_nor_i06j01k00,7200,262144,5150,1.3980582524271845,25.176510522742703
CITIUSP_vox10_nor_i06j01k01,6600,262144,2199,3.001364256480218,29.421296296296298
CITIUSP_vox10_nor_i06j02k00,5800,262144,1325,4.377358490566038,187.875
CITIUSP_vox10_nor_i06j02k01,5800,262144,587,9.880749574105621,203.90119250425894
CITIUSP_vox10_nor_i06j03k00,6600,262144,4790,1.3778705636743216,29.8125260960334
CITIUSP_vox10_nor_i06j03k01,7000,262144,8565,0.8172796263864565,129.22475570032574
CITIUSP_vox10_nor_i06j04k00,8000,262144,6669,1.199580146948568,16.746966019417474
CITIUSP_vox10_nor_i06j04k01,8400,262144,7451,1.127365454301436,34.04059040590406
CITIUSP_vox10_nor_i06j05k00,6600,262144,5524,1.1947863866763215,73.33906589427951
CITIUSP_vox10_nor_i06j06k00,10000,262144,9987,1.0013016921998599,13.101823142750836
CITIUSP_vox10_nor_i06j06k01,9600,262144,7560,1.2698412698412698,3.316931216931217
CITIUSP_vox10_nor_i06j07k00,9600,262144,9933,0.9664753850800363,20.103394762366634
CITIUSP_vox10_nor_i06j08k00,8800,262144,7110,1.2376933895921238,22.366075113495665
CITIUSP_vox10_nor_i06j09k00,5800,262144,4735,1.224920802534319,165.72972972972974
CITIUSP_vox10_nor_i06j10k00,5800,262144,6241,0.9293382470757892,117.25204294183625
CITIUSP_vox10_nor_i06j11k00,8800,262144,7122,1.2356079752878404,18.64987644934423
CITIUSP_vox10_nor_i06j11k01,6600,262144,1398,4.721030042918455,12.752503576537912
CITIUSP_vox10_nor_i06j12k01,6200,262144,956,6.485355648535565,40.9989539748954
CITIUSP_vox10_nor_i07j01k00,6600,262144,2307,2.860858257477243,29.31686172518422
CITIUSP_vox10_nor_i07j01k01,8800,262144,6509,1.3519741895836535,8.433246274389306
CITIUSP_vox10_nor_i07j02k00,7400,262144,5211,1.4200729226635962,28.617636297109403
CITIUSP_vox10_nor_i07j02k01,6000,262144,720,8.333333333333334,161.45138888888889
CITIUSP_vox10_nor_i07j03k00,9400,262144,9138,1.0286714817246663,15.648391332895601
CITIUSP_vox10_nor_i07j03k01,8000,262144,6356,1.2586532410320956,19.462701612903224
CITIUSP_vox10_nor_i07j04k00,7400,262144,5563,1.3302175085385584,23.27068092290377
CITIUSP_vox10_nor_i07j04k01,6600,262144,1172,5.631399317406143,8.58617747440273
CITIUSP_vox10_nor_i07j05k00,9200,262144,9068,1.0145566828407586,24.95535805495965
