name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i08j07k00,19000,262144,8681,2.1886879391775143,17.548349056603772
CITIUSP_vox10_nor_i08j07k01,20400,262144,7908,2.579666160849772,6.87565066512435
CITIUSP_vox10_nor_i08j08k00,16400,262144,6138,2.67188009123493,270.5544802087864
CITIUSP_vox10_nor_i08j09k00,14200,262144,5619,2.5271400605089873,523.6997794523065
CITIUSP_vox10_nor_i08j10k00,24000,262144,11279,2.127848213494104,18.473534887844668
CITIUSP_vox10_nor_i08j10k01,10800,262144,2317,4.661199827362969,17.38541217091066
CITIUSP_vox10_nor_i08j11k00,9600,262144,2123,4.521902967498822,21.077071290944122
CITIUSP_vox10_nor_i08j11k01,12600,262144,3441,3.6617262423714037,47.41150828247603
CITIUSP_vox10_nor_i08j12k01,8600,262144,1211,7.101568951279934,141.34
CITIUSP_vox10_nor_i08j13k01,7400,262144,749,9.879839786381842,163.06809078771695
CITIUSP_vox10_nor_i09j00k01,6800,262144,516,13.178294573643411,642.5193798449612
CITIUSP_vox10_nor_i09j01k00,8600,262144,1414,6.082036775106082,94.94059405940594
CITIUSP_vox10_nor_i09j01k01,7800,262144,853,9.14419695193435,75.20750293083236
CITIUSP_vox10_nor_i09j02k00,21800,262144,9256,2.355229040622299,30.59452088756663
CITIUSP_vox10_nor_i09j02k01,12800,262144,3638,3.518416712479384,44.14364640883978
CITIUSP_vox10_nor_i09j03k00,17000,262144,6425,2.6459143968871595,116.11484273855761
CITIUSP_vox10_nor_i09j04k00,18600,262144,8038,2.3140084598158746,186.85930408472012
CITIUSP_vox10_nor_i09j04k01,9600,262144,3645,2.633744855967078,3.213991769547325
CITIUSP_vox10_nor_i09j04k02,7800,262144,983,7.934893184130214,44.75
CITIUSP_vox10_nor_i09j05k00,17000,262144,6435,2.641802641802642,13.491955666785842
CITIUSP_vox10_nor_i09j05k01,15800,262144,7213,2.1904893941494525,10.169288565390938
CITIUSP_vox10_nor_i09j05k02,25200,262144,9554,2.6376386853673854,17.004500732677414
CITIUSP_vox10_nor_i09j06k00,17200,262144,7467,2.303468595152002,6.894687791239515
CITIUSP_vox10_nor_i09j06k01,26400,262144,10495,2.515483563601715,12.62467464862051
CITIUSP_vox10_nor_i09j06k02,8800,262144,1066,8.25515947467167,26.85185185185185
CITIUSP_vox10_nor_i09j07k00,17200,262144,6145,2.7990235964198535,124.47065017109766
CITIUSP_vox10_nor_i09j07k01,7000,262144,557,12.567324955116696,14.253141831238779
CITIUSP_vox10_nor_i09j08k00,25000,262144,11938,2.0941531244764615,36.18570949907857
CITIUSP_vox10_nor_i09j09k00,23200,262144,9975,2.325814536340852,12.126849228832231
CITIUSP_vox10_nor_i09j09k01,6600,262144,611,10.801963993453356,9.522094926350245
CITIUSP_vox10_nor_i09j10k00,19000,262144,6976,2.7236238532110093,20.685032139577594
CITIUSP_vox10_nor_i09j10k01,7000,262144,508,13.779527559055119,287.15
CITIUSP_vox10_nor_i09j11k00,18400,262144,6943,2.650151231456143,15.07825128581925
CITIUSP_vox10_nor_i09j11k01,10400,262144,2382,4.3660789252728796,19.00461796809404
CITIUSP_vox10_nor_i09j12k00,8400,262144,1504,5.585106382978723,50.944813829787236
CITIUSP_vox10_nor_i10j00k00,7600,262144,802,9.476309226932669,nan
CITIUSP_vox10_nor_i10j00k01,10000,262144,2083,4.800768122899664,63.15652173913043
CITIUSP_vox10_nor_i10j01k00,7600,262144,1003,7.577268195413759,535.4666001994018
CITIUSP_vox10_nor_i10j02k00,20800,262144,8859,2.347894796252399,114.45814247069431
CITIUSP_vox10_nor_i10j02k01,7400,262144,830,8.91566265060241,42.96987951807229
CITIUSP_vox10_nor_i10j03k00,15400,262144,6138,2.5089605734767026,312.14602629220195
CITIUSP_vox10_nor_i10j04k00,18800,262144,7371,2.5505358838692174,129.49888193202148
CITIUSP_vox10_nor_i10j05k00,18000,262144,7039,2.5571814178150305,326.5470855301699
CITIUSP_vox10_nor_i10j06k00,21800,262144,10363,2.103637942680691,51.07225519287834
CITIUSP_vox10_nor_i10j06k01,10400,262144,3103,3.351595230422172,5.924034869240349
CITIUSP_vox10_nor_i10j07k00,17400,262144,6577,2.645583092595408,201.0896884445478
CITIUSP_vox10_nor_i10j08k00,23200,262144,11244,2.063322660974742,7.205584642233857
CITIUSP_vox10_nor_i10j08k01,8200,262144,1221,6.715806715806716,70.41304347826087
CITIUSP_vox10_nor_i10j09k00,23800,262144,11111,2.1420214202142023,9.494554945549455
CITIUSP_vox10_nor_i10j09k01,15000,262144,5656,2.6520509193776522,10.986209335219236
CITIUSP_vox10_nor_i10j10k00,6800,262144,701,9.70042796005706,99.58345221112697
CITIUSP_vox10_nor_i10j10k01,8200,262144,1482,5.53306342780027,60.06072874493927
CITIUSP_vox10_nor_i10j11k00,7000,262144,941,7.438894792773645,234.7863974495218
CITIUSP_vox10_nor_i11j00k01,8200,262144,1377,5.954974582425563,78.53669724770643
CITIUSP_vox10_nor_i11j01k00,7000,262144,654,10.703363914373089,nan
CITIUSP_vox10_nor_i11j01k01,8800,262144,1889,4.658549497088407,235.43147208121826
CITIUSP_vox10_nor_i11j02k00,22000,262144,10651,2.065533752699277,11.251471825063078
CITIUSP_vox10_nor_i11j03k00,21600,262144,10153,2.1274500147739586,52.21340929009641
CITIUSP_vox10_nor_i11j04k00,16200,262144,6548,2.474037874160049,79.86096256684492
CITIUSP_vox10_nor_i11j05k00,15000,262144,6692,2.2414823670053794,144.48878923766816
CITIUSP_vox10_nor_i11j06k00,16400,262144,7009,2.33984876587245,52.307106598984774
CITIUSP_vox10_nor_i11j07k00,22600,262144,10317,2.1905592711059416,36.57627118644068
CITIUSP_vox10_nor_i11j07k01,9800,262144,2059,4.759592034968431,40.59090909090909
CITIUSP_vox10_nor_i11j08k00,15400,262144,6046,2.5471386040357262,22.76448362720403
CITIUSP_vox10_nor_i11j08k01,23800,262144,10476,2.271859488354334,39.81481481481482
CITIUSP_vox10_nor_i11j09k00,8400,262144,1526,5.504587155963303,92.8735632183908
CITIUSP_vox10_nor_i11j09k01,14000,262144,4766,2.9374737725556024,14.022031053294167
CITIUSP_vox10_nor_i12j01k00,6800,262144,893,7.61478163493841,265.2
CITIUSP_vox10_nor_i12j02k00,10800,262144,2828,3.818953323903819,119.2422206506365
CITIUSP_vox10_nor_i12j03k00,10200,262144,2491,4.0947410678442395,73.72490706319702
CITIUSP_vox10_nor_i12j03k01,11600,262144,3295,3.520485584218513,42.845523520485585
CITIUSP_vox10_nor_i12j04k00,13400,262144,5472,2.448830409356725,57.49375
CITIUSP_vox10_nor_i12j05k00,17600,262144,7557,2.328966521106259,68.24149794892153
CITIUSP_vox10_nor_i12j06k00,27600,262144,13782,2.0026121027427077,13.369447453954496
CITIUSP_vox10_nor_i12j07k00,22400,262144,10073,2.223766504517026,26.60567854660975
CITIUSP_vox10_nor_i12j08k00,12000,262144,4068,2.949852507374631,57.881401617250674
CITIUSP_vox10_nor_i12j08k01,8400,262144,1652,5.084745762711864,43.85230024213075
CITIUSP_vox10_nor_i13j01k00,6600,262144,730,9.04109589041096,152.6875
CITIUSP_vox10_nor_i13j02k00,6800,262144,794,8.564231738035264,264.35768261964733
CITIUSP_vox10_nor_i13j04k00,9600,262144,2728,3.5190615835777126,74.5615141955836
CITIUSP_vox10_nor_i13j05k00,11400,262144,4639,2.4574261694330675,82.48876404494382
CITIUSP_vox10_nor_i13j06k00,8800,262144,2259,3.8955289951305887,84.91428571428571
CITIUSP_vox10_nor_i13j07k00,12000,262144,3613,3.321339606974813,41.35289233324107
CITIUSP_vox10_nor_i13j07k01,7400,262144,1057,7.000946073793756,54.244087038789026
CITIUSP_vox10_nor_i13j08k00,10800,262144,4075,2.6503067484662575,68.99038461538461
CITIUSP_vox10_nor_i13j08k01,7400,262144,957,7.7324973876698015,44.97701149425287
CITIUSP_vox10_nor_i13j09k00,8200,262144,2293,3.5761011774967293,335.82730047972086
CITIUSP_vox10_nor_i14j04k00,6200,262144,681,9.104258443465492,45.9985315712188
CITIUSP_vox10_nor_i14j05k00,8400,262144,3020,2.781456953642384,63.468211920529804
CITIUSP_vox10_nor_i14j06k00,9200,262144,3462,2.657423454650491,32.93269786250722
CITIUSP_vox10_nor_i14j07k00,7200,262144,1360,5.294117647058823,92.28014705882353
CITIUSP_vox10_nor_i14j10k00,7200,262144,1329,5.417607223476298,nan
CITIUSP_vox10_nor_i15j05k00,8800,262144,1724,5.104408352668213,47.51094890510949
CITIUSP_vox10_nor_i15j06k00,10400,262144,2676,3.8863976083707024,26.75
CITIUSP_vox10_nor_i15j07k00,7600,262144,2017,3.7679722359940504,122.68181818181819
fruits_vox10_nor_i00j04k04,9400,262144,1336,7.0359281437125745,166.80988023952096
fruits_vox10_nor_i00j04k05,15200,262144,3402,4.467960023515579,13.092592592592593
fruits_vox10_nor_i00j04k06,13800,262144,4000,3.45,5.75625
fruits_vox10_nor_i00j04k07,15000,262144,3538,4.239683436970039,6.62262996941896
fruits_vox10_nor_i00j04k08,10800,262144,1944,5.555555555555555,55.00977366255144
fruits_vox10_nor_i00j05k03,7000,262144,614,11.400651465798045,179.95114006514657
fruits_vox10_nor_i00j05k04,14400,262144,3234,4.452690166975882,17.143475572047002
fruits_vox10_nor_i00j05k05,16600,262144,3938,4.215337734890808,13.334687658710004
fruits_vox10_nor_i00j05k06,15000,262144,4171,3.596259889714697,16.171762090050027
fruits_vox10_nor_i00j05k07,15600,262144,3733,4.178944548620413,8.645633802816901
fruits_vox10_nor_i00j05k08,13600,262144,3072,4.427083333333333,18.988606770833332
fruits_vox10_nor_i00j05k09,8000,262144,1023,7.820136852394917,138.87301587301587
fruits_vox10_nor_i01j02k08,7200,262144,699,10.300429184549357,232.7
fruits_vox10_nor_i01j03k03,8600,262144,1182,7.2758037225042305,282.15143824027075
fruits_vox10_nor_i01j03k04,13200,262144,3051,4.3264503441494595,26.67781055391675
fruits_vox10_nor_i01j03k05,11400,262144,2482,4.59307010475423,56.003223207091054
fruits_vox10_nor_i01j03k06,13000,262144,2793,4.6544933762978875,26.079607415485277
fruits_vox10_nor_i01j03k07,10200,262144,1787,5.707890318970342,46.22887520984891
fruits_vox10_nor_i01j03k08,14800,262144,3605,4.105409153952843,13.251872399445215
fruits_vox10_nor_i01j03k09,10200,262144,2088,4.885057471264368,40.575
fruits_vox10_nor_i01j04k02,7000,262144,601,11.647254575707155,231.2928452579035
fruits_vox10_nor_i01j04k03,15200,262144,4305,3.5307781649245062,32.506079027355625
fruits_vox10_nor_i01j04k04,16200,262144,3879,4.176334106728539,17.519979376127868
fruits_vox10_nor_i01j04k05,13600,262144,3080,4.415584415584416,21.482722513089005
fruits_vox10_nor_i01j04k06,10000,262144,1605,6.230529595015576,311.1818181818182
fruits_vox10_nor_i01j04k07,7600,262144,763,9.960681520314548,131.33682830930536
fruits_vox10_nor_i01j04k08,14600,262144,3391,4.305514597463875,35.65909761132409
fruits_vox10_nor_i01j04k09,14400,262144,3825,3.764705882352941,20.65979381443299
fruits_vox10_nor_i01j04k10,7600,262144,1578,4.816223067173637,33.116766467065865
fruits_vox10_nor_i01j05k02,9200,262144,1627,5.654578979717271,57.12903225806452
fruits_vox10_nor_i01j05k03,12800,262144,3040,4.2105263157894735,36.125
fruits_vox10_nor_i01j05k08,11800,262144,2359,5.00211954217889,33.73548113607461
fruits_vox10_nor_i01j05k09,13000,262144,3014,4.313205043132051,32.19763313609467
fruits_vox10_nor_i01j05k10,9600,262144,2272,4.225352112676056,39.881161971830984
fruits_vox10_nor_i01j06k08,9800,262144,1549,6.326662362814719,61.553905745642346
fruits_vox10_nor_i01j06k09,11600,262144,2050,5.658536585365853,30.16829268292683
fruits_vox10_nor_i01j06k10,7200,262144,776,9.278350515463918,50.31185567010309
fruits_vox10_nor_i02j01k05,7000,262144,552,12.681159420289855,221.34420289855072
fruits_vox10_nor_i02j01k06,7000,262144,535,13.08411214953271,nan
fruits_vox10_nor_i02j02k03,10400,262144,1838,5.658324265505985,52.445593035908594
fruits_vox10_nor_i02j02k04,12800,262144,2317,5.5243849805783345,42.52459016393443
fruits_vox10_nor_i02j02k05,11800,262144,2384,4.949664429530201,31.303691275167786
fruits_vox10_nor_i02j02k06,11400,262144,2630,4.334600760456274,23.121951219512194
fruits_vox10_nor_i02j02k07,6600,262144,664,9.939759036144578,217.13636363636363
fruits_vox10_nor_i02j02k08,11000,262144,2277,4.830917874396135,68.79016393442623
fruits_vox10_nor_i02j02k09,13600,262144,3985,3.412797992471769,22.364366373902133
fruits_vox10_nor_i02j02k10,6600,262144,689,9.57910014513788,98.3678756476684
fruits_vox10_nor_i02j03k02,10200,262144,2380,4.285714285714286,87.9715909090909
fruits_vox10_nor_i02j03k03,16800,262144,4822,3.4840315221899627,42.61779344670261
fruits_vox10_nor_i02j03k04,8600,262144,1253,6.863527533918595,157.23782920989626
fruits_vox10_nor_i02j03k06,7200,262144,803,8.966376089663761,98.18555417185554
fruits_vox10_nor_i02j03k07,7400,262144,2169,3.4117104656523742,111.8735632183908
fruits_vox10_nor_i02j03k08,8600,262144,1352,6.3609467455621305,129.2941176470588
fruits_vox10_nor_i02j03k09,10200,262144,2277,4.479578392621871,245.2051282051282
fruits_vox10_nor_i02j03k10,8600,262144,2442,3.5217035217035217,46.96341463414634
fruits_vox10_nor_i02j04k01,6600,262144,564,11.702127659574469,165.645390070922
fruits_vox10_nor_i02j04k02,13400,262144,4676,2.8656971770744226,19.833968012185835
fruits_vox10_nor_i02j04k03,8400,262144,1036,8.108108108108109,177.08880308880308
fruits_vox10_nor_i02j04k04,10000,262144,2413,4.144218814753419,77.16701201823456
fruits_vox10_nor_i02j04k06,8000,262144,1057,7.5685903500473035,86.31168831168831
fruits_vox10_nor_i02j04k07,11400,262144,3097,3.6809815950920246,52.042918454935624
fruits_vox10_nor_i02j04k08,10400,262144,1947,5.341551104262969,75.21520287621982
fruits_vox10_nor_i02j04k10,7600,262144,1195,6.359832635983263,81.71317829457364
fruits_vox10_nor_i02j04k11,9200,262144,2707,3.3985962319911343,39.068391866913124
fruits_vox10_nor_i02j05k01,8000,262144,1356,5.899705014749262,78.56784660766962
fruits_vox10_nor_i02j05k02,13800,262144,3651,3.7797863599013968,20.84642857142857
fruits_vox10_nor_i02j05k03,8400,262144,1371,6.12691466083151,85.85339168490154
fruits_vox10_nor_i02j05k04,8000,262144,1046,7.648183556405353,111.62237093690248
fruits_vox10_nor_i02j05k05,13000,262144,2421,5.3696819496076005,59.91168831168831
fruits_vox10_nor_i02j05k06,10600,262144,2018,5.2527254707631315,61.639830508474574
fruits_vox10_nor_i02j05k07,8400,262144,2278,3.6874451273046533,215.36870503597123
fruits_vox10_nor_i02j05k10,6800,262144,1062,6.4030131826742,173.26
fruits_vox10_nor_i02j05k11,10200,262144,2170,4.700460829493087,190.75
fruits_vox10_nor_i02j06k02,11000,262144,1924,5.717255717255718,40.4547817047817
fruits_vox10_nor_i02j06k03,9600,262144,1609,5.966438781852082,56.76134244872592
fruits_vox10_nor_i02j06k07,7400,262144,1457,5.078929306794784,nan
fruits_vox10_nor_i02j06k08,11800,262144,2253,5.237461162893919,129.4589436307146
fruits_vox10_nor_i02j06k09,9600,262144,1597,6.011271133375078,163.3982467125861
fruits_vox10_nor_i02j06k10,9200,262144,2423,3.7969459347915806,81.36772595955428
fruits_vox10_nor_i02j07k09,7200,262144,620,11.612903225806452,nan
fruits_vox10_nor_i03j00k07,7800,262144,812,9.605911330049262,97.7179802955665
fruits_vox10_nor_i03j01k03,9400,262144,1573,5.975842339478703,33.5772409408773
fruits_vox10_nor_i03j01k05,12200,262144,2219,5.497972059486255,98.56862745098039
fruits_vox10_nor_i03j01k06,12400,262144,2470,5.020242914979757,30.04574898785425
fruits_vox10_nor_i03j01k07,11800,262144,3046,3.8739330269205516,20.955351280367694
fruits_vox10_nor_i03j01k08,10000,262144,1860,5.376344086021505,81.87596899224806
fruits_vox10_nor_i03j01k09,14800,262144,4127,3.586140053307487,33.0655737704918
fruits_vox10_nor_i03j01k10,6800,262144,809,8.405438813349814,103.49443757725587
fruits_vox10_nor_i03j02k02,11600,262144,3123,3.714377201408902,91.5638808837656
fruits_vox10_nor_i03j02k03,14600,262144,4189,3.485318691811888,59.55873015873016
fruits_vox10_nor_i03j02k04,10000,262144,2001,4.997501249375312,111.94444444444444
