name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i08j09k00,12000,262144,5619,2.1356113187399894,230.65634454529277
CITIUSP_vox10_nor_i08j10k00,19600,262144,11279,1.7377427076868517,16.242929337707242
CITIUSP_vox10_nor_i08j10k01,9600,262144,2317,4.14328873543375,21.43016759776536
CITIUSP_vox10_nor_i08j11k00,8600,262144,2123,4.050871408384362,6.308054639660857
CITIUSP_vox10_nor_i08j11k01,10600,262144,3441,3.0804998546934033,48.55100261551875
CITIUSP_vox10_nor_i08j12k01,7600,262144,1211,6.275805119735756,122.90916597853014
CITIUSP_vox10_nor_i08j13k01,6800,262144,749,9.078771695594126,230.21428571428572
CITIUSP_vox10_nor_i09j00k01,6400,262144,516,12.4031007751938,318.85714285714283
CITIUSP_vox10_nor_i09j01k00,7600,262144,1414,5.374823196605375,38.213855421686745
CITIUSP_vox10_nor_i09j01k01,7000,262144,853,8.206330597889801,162.13599062133645
CITIUSP_vox10_nor_i09j02k00,17600,262144,9256,1.9014693171996542,31.11038489469862
CITIUSP_vox10_nor_i09j02k01,10600,262144,3638,2.9136888400219902,42.417582417582416
CITIUSP_vox10_nor_i09j03k00,13800,262144,6425,2.1478599221789882,55.67370892018779
CITIUSP_vox10_nor_i09j04k00,15400,262144,8038,1.9158994774819607,73.44288793103448
CITIUSP_vox10_nor_i09j04k01,8800,262144,3645,2.4142661179698215,3.410699588477366
CITIUSP_vox10_nor_i09j04k02,7000,262144,983,7.121057985757884,28.895218718209563
CITIUSP_vox10_nor_i09j05k00,14800,262144,6435,2.2999222999223,14.136596736596736
CITIUSP_vox10_nor_i09j05k01,14000,262144,7213,1.9409399694995149,6.062052505966587
CITIUSP_vox10_nor_i09j05k02,20600,262144,9554,2.156164957086037,10.461100569259962
CITIUSP_vox10_nor_i09j06k00,15000,262144,7467,2.008838891120932,6.151301684532925
CITIUSP_vox10_nor_i09j06k01,22600,262144,10495,2.1534063839923774,15.206033010813888
CITIUSP_vox10_nor_i09j06k02,7800,262144,1066,7.317073170731708,62.48275862068966
CITIUSP_vox10_nor_i09j07k00,14400,262144,6145,2.343368592351505,116.29201222173724
CITIUSP_vox10_nor_i09j07k01,6600,262144,557,11.8491921005386,11.025134649910234
CITIUSP_vox10_nor_i09j08k00,20800,262144,11938,1.7423353995644162,37.645101663585955
CITIUSP_vox10_nor_i09j09k00,18800,262144,9975,1.8847117794486214,14.598395989974938
CITIUSP_vox10_nor_i09j09k01,6400,262144,611,10.474631751227497,4.723404255319149
CITIUSP_vox10_nor_i09j10k00,15200,262144,6976,2.1788990825688073,21.869266055045873
CITIUSP_vox10_nor_i09j10k01,6600,262144,508,12.992125984251969,117.22637795275591
CITIUSP_vox10_nor_i09j11k00,15400,262144,6943,2.2180613567622065,16.75827664399093
CITIUSP_vox10_nor_i09j11k01,9600,262144,2382,4.030226700251889,25.142241379310345
CITIUSP_vox10_nor_i09j12k00,7800,262144,1504,5.1861702127659575,40.99734042553192
CITIUSP_vox10_nor_i10j00k00,6800,262144,802,8.478802992518704,nan
CITIUSP_vox10_nor_i10j00k01,8600,262144,2083,4.128660585693711,56.210273643783005
CITIUSP_vox10_nor_i10j01k00,7200,262144,1003,7.178464606181455,235.31578947368422
CITIUSP_vox10_nor_i10j02k00,16600,262144,8859,1.8738006547014336,60.18196184670956
CITIUSP_vox10_nor_i10j02k01,6800,262144,830,8.19277108433735,27.766265060240965
CITIUSP_vox10_nor_i10j03k00,12600,262144,6138,2.0527859237536656,194.7660475724992
CITIUSP_vox10_nor_i10j04k00,15400,262144,7371,2.0892687559354224,118.89189189189189
CITIUSP_vox10_nor_i10j05k00,15000,262144,7039,2.1309845148458586,352.0455640174445
CITIUSP_vox10_nor_i10j06k00,18200,262144,10363,1.756248190678375,16.28969505783386
CITIUSP_vox10_nor_i10j06k01,9200,262144,3103,2.9648727038349985,8.007734450531743
CITIUSP_vox10_nor_i10j07k00,14400,262144,6577,2.1894480766306827,118.80916030534351
CITIUSP_vox10_nor_i10j08k00,19400,262144,11244,1.7253646389185344,5.4195126289576665
CITIUSP_vox10_nor_i10j08k01,7200,262144,1221,5.896805896805897,54.93447993447993
CITIUSP_vox10_nor_i10j09k00,19800,262144,11111,1.7820178201782018,6.319233192331923
CITIUSP_vox10_nor_i10j09k01,13400,262144,5656,2.3691654879773694,9.616513437057991
CITIUSP_vox10_nor_i10j10k00,6400,262144,701,9.12981455064194,99.77460770328102
CITIUSP_vox10_nor_i10j10k01,7600,262144,1482,5.128205128205129,31.125506072874494
CITIUSP_vox10_nor_i10j11k00,6400,262144,941,6.801275239107333,138.57837837837837
CITIUSP_vox10_nor_i11j00k01,7200,262144,1377,5.228758169934641,63.864197530864196
CITIUSP_vox10_nor_i11j01k00,6400,262144,654,9.785932721712538,81.5
CITIUSP_vox10_nor_i11j01k01,7600,262144,1889,4.023292747485442,199.2641609317099
CITIUSP_vox10_nor_i11j02k00,18200,262144,10651,1.708759740869402,14.202706766917293
CITIUSP_vox10_nor_i11j03k00,17800,262144,10153,1.753176401063725,12.191568994385896
CITIUSP_vox10_nor_i11j04k00,13200,262144,6548,2.0158827122785583,74.7304520464264
CITIUSP_vox10_nor_i11j05k00,11800,262144,6692,1.763299462044232,83.76464435146444
CITIUSP_vox10_nor_i11j06k00,12800,262144,7009,1.8262234270223998,52.86303324297332
CITIUSP_vox10_nor_i11j07k00,18200,262144,10317,1.7640787050499176,24.91435768261965
CITIUSP_vox10_nor_i11j07k01,8400,262144,2059,4.079650315687227,nan
CITIUSP_vox10_nor_i11j08k00,12600,262144,6046,2.0840224942110486,33.07960644007156
CITIUSP_vox10_nor_i11j08k01,18800,262144,10476,1.794578083237877,36.64554455445545
CITIUSP_vox10_nor_i11j09k00,7600,262144,1526,4.980340760157274,42.82692307692308
CITIUSP_vox10_nor_i11j09k01,11800,262144,4766,2.4758707511540075,13.09651699538397
CITIUSP_vox10_nor_i12j01k00,6400,262144,893,7.166853303471445,123.96640537513997
CITIUSP_vox10_nor_i12j02k00,9200,262144,2828,3.253182461103253,134.04101838755304
CITIUSP_vox10_nor_i12j03k00,8800,262144,2491,3.532717784022481,53.5154556403051
CITIUSP_vox10_nor_i12j03k01,9600,262144,3295,2.91350531107739,29.661001517450682
CITIUSP_vox10_nor_i12j04k00,10800,262144,5472,1.9736842105263157,67.5765716374269
CITIUSP_vox10_nor_i12j05k00,14000,262144,7557,1.8525870054254334,25.842660178426602
CITIUSP_vox10_nor_i12j06k00,22400,262144,13782,1.6253083732404585,7.9886765746638355
CITIUSP_vox10_nor_i12j07k00,17800,262144,10073,1.7671001687679937,25.04127257093723
CITIUSP_vox10_nor_i12j08k00,9800,262144,4068,2.409046214355949,52.80088495575221
CITIUSP_vox10_nor_i12j08k01,7400,262144,1652,4.479418886198547,109.6086956521739
CITIUSP_vox10_nor_i13j01k00,6200,262144,730,8.493150684931507,159.05342465753424
CITIUSP_vox10_nor_i13j02k00,6400,262144,794,8.060453400503778,475.3966480446927
CITIUSP_vox10_nor_i13j04k00,8200,262144,2728,3.005865102639296,53.54435483870968
CITIUSP_vox10_nor_i13j05k00,9200,262144,4639,1.9831860314723,80.45864661654136
CITIUSP_vox10_nor_i13j06k00,7600,262144,2259,3.3643204957945994,257.42541436464086
CITIUSP_vox10_nor_i13j07k00,10400,262144,3613,2.878494326044838,27.09650582362729
CITIUSP_vox10_nor_i13j07k01,6800,262144,1057,6.433301797540208,69.95837275307474
CITIUSP_vox10_nor_i13j08k00,9200,262144,4075,2.2576687116564416,113.23926380368098
CITIUSP_vox10_nor_i13j08k01,6600,262144,957,6.896551724137931,47.662486938349005
CITIUSP_vox10_nor_i13j09k00,7200,262144,2293,3.139991277802006,143.4920634920635
CITIUSP_vox10_nor_i14j04k00,5800,262144,681,8.516886930983848,118.87878787878788
CITIUSP_vox10_nor_i14j05k00,7400,262144,3020,2.4503311258278146,68.60695364238411
CITIUSP_vox10_nor_i14j06k00,7800,262144,3462,2.2530329289428077,115.28798382437897
CITIUSP_vox10_nor_i14j07k00,6600,262144,1360,4.852941176470588,136.83823529411765
CITIUSP_vox10_nor_i14j10k00,6600,262144,1329,4.966139954853273,121.8
CITIUSP_vox10_nor_i15j05k00,7800,262144,1724,4.524361948955916,37.59
CITIUSP_vox10_nor_i15j06k00,8800,262144,2676,3.288490284005979,32.789391575663025
CITIUSP_vox10_nor_i15j07k00,6800,262144,2017,3.371343579573624,244.0039662865642
fruits_vox10_nor_i00j04k04,8600,262144,1336,6.437125748502994,72.29850746268657
fruits_vox10_nor_i00j04k05,13800,262144,3402,4.056437389770723,10.264256319811876
fruits_vox10_nor_i00j04k06,12800,262144,4000,3.2,5.508914100486224
fruits_vox10_nor_i00j04k07,13600,262144,3538,3.8439796495195027,6.100344036697248
fruits_vox10_nor_i00j04k08,9800,262144,1944,5.041152263374485,14.709876543209877
fruits_vox10_nor_i00j05k03,6800,262144,614,11.074918566775244,96.56514657980456
fruits_vox10_nor_i00j05k04,12800,262144,3234,3.9579468150896724,16.460420531849103
fruits_vox10_nor_i00j05k05,15000,262144,3938,3.809040121889284,13.717073170731707
fruits_vox10_nor_i00j05k06,13800,262144,4171,3.308559098537521,6.343322944138096
fruits_vox10_nor_i00j05k07,14200,262144,3733,3.8039110634878113,5.477999073645206
fruits_vox10_nor_i00j05k08,12400,262144,3072,4.036458333333333,10.231770833333334
fruits_vox10_nor_i00j05k09,7400,262144,1023,7.233626588465298,42.976
fruits_vox10_nor_i01j02k08,6800,262144,699,9.72818311874106,26.53361945636624
fruits_vox10_nor_i01j03k03,8000,262144,1182,6.768189509306261,44.4331641285956
fruits_vox10_nor_i01j03k04,11800,262144,3051,3.8675843985578497,21.553916748607016
fruits_vox10_nor_i01j03k05,10400,262144,2482,4.19016921837228,22.587832393231267
fruits_vox10_nor_i01j03k06,11400,262144,2793,4.081632653061225,36.4612202688728
fruits_vox10_nor_i01j03k07,9200,262144,1787,5.14829322887521,27.160604364857303
fruits_vox10_nor_i01j03k08,13000,262144,3605,3.606102635228849,17.00638002773925
fruits_vox10_nor_i01j03k09,9200,262144,2088,4.406130268199234,32.09099616858238
fruits_vox10_nor_i01j04k02,6600,262144,601,10.98169717138103,102.51923076923077
fruits_vox10_nor_i01j04k03,13600,262144,4305,3.1591173054587687,53.44103392568659
fruits_vox10_nor_i01j04k04,14400,262144,3879,3.7122969837587005,20.63546255506608
fruits_vox10_nor_i01j04k05,12400,262144,3080,4.025974025974026,19.149068322981368
fruits_vox10_nor_i01j04k06,9200,262144,1605,5.73208722741433,93.23177570093458
fruits_vox10_nor_i01j04k07,7200,262144,763,9.436435124508519,18.528169014084508
fruits_vox10_nor_i01j04k08,13200,262144,3391,3.8926570333235033,24.890002948982602
fruits_vox10_nor_i01j04k09,12600,262144,3825,3.2941176470588234,18.843379212149976
fruits_vox10_nor_i01j04k10,7000,262144,1578,4.435994930291508,74.16197183098592
fruits_vox10_nor_i01j05k02,8200,262144,1627,5.039950829748002,46.57467732022127
fruits_vox10_nor_i01j05k03,11400,262144,3040,3.75,24.519450800915333
fruits_vox10_nor_i01j05k08,10800,262144,2359,4.578211106401017,42.62611275964392
fruits_vox10_nor_i01j05k09,11800,262144,3014,3.9150630391506303,22.905638665132336
fruits_vox10_nor_i01j05k10,8600,262144,2272,3.785211267605634,67.6086956521739
fruits_vox10_nor_i01j06k08,9000,262144,1549,5.810200129115558,27.385390428211586
fruits_vox10_nor_i01j06k09,10600,262144,2050,5.170731707317073,16.577560975609757
fruits_vox10_nor_i01j06k10,6800,262144,776,8.762886597938145,34.71649484536083
fruits_vox10_nor_i02j01k05,6800,262144,552,12.318840579710145,105.9945652173913
fruits_vox10_nor_i02j01k06,6600,262144,535,12.336448598130842,126.16822429906541
fruits_vox10_nor_i02j02k03,9400,262144,1838,5.114254624591948,39.30576713819369
fruits_vox10_nor_i02j02k04,11400,262144,2317,4.920155373327579,57.6051282051282
fruits_vox10_nor_i02j02k05,11000,262144,2384,4.614093959731544,32.5237556561086
fruits_vox10_nor_i02j02k06,10000,262144,2630,3.802281368821293,45.934306569343065
fruits_vox10_nor_i02j02k07,6200,262144,664,9.337349397590362,249.55555555555554
fruits_vox10_nor_i02j02k08,10000,262144,2277,4.391743522178305,25.35792709705753
fruits_vox10_nor_i02j02k09,12000,262144,3985,3.0112923462986196,16.45677888989991
fruits_vox10_nor_i02j02k10,6200,262144,689,8.99854862119013,116.20454545454545
fruits_vox10_nor_i02j03k02,9000,262144,2380,3.7815126050420167,70.74887892376681
fruits_vox10_nor_i02j03k03,14800,262144,4822,3.0692658647863955,26.638739112401492
fruits_vox10_nor_i02j03k04,7800,262144,1253,6.225059856344773,198.64788732394365
fruits_vox10_nor_i02j03k06,6800,262144,803,8.468244084682441,93.27148194271481
fruits_vox10_nor_i02j03k07,6600,262144,2169,3.0428769017980635,433.5128205128205
fruits_vox10_nor_i02j03k08,7600,262144,1352,5.621301775147929,176.41050295857988
fruits_vox10_nor_i02j03k09,9000,262144,2277,3.952569169960474,71.43390425999122
fruits_vox10_nor_i02j03k10,7800,262144,2442,3.194103194103194,157.1813725490196
fruits_vox10_nor_i02j04k01,6200,262144,564,10.99290780141844,184.95833333333334
fruits_vox10_nor_i02j04k02,11400,262144,4676,2.4379811804961506,45.560949529512406
fruits_vox10_nor_i02j04k03,7800,262144,1036,7.528957528957529,246.1818181818182
fruits_vox10_nor_i02j04k04,8800,262144,2413,3.6469125569830085,250.85
fruits_vox10_nor_i02j04k06,7400,262144,1057,7.000946073793756,22.380635624538062
fruits_vox10_nor_i02j04k07,10200,262144,3097,3.2935098482402325,38.64772360348724
fruits_vox10_nor_i02j04k08,9400,262144,1947,4.82794042116076,103.301489470981
fruits_vox10_nor_i02j04k10,7000,262144,1195,5.857740585774058,130.21171548117155
fruits_vox10_nor_i02j04k11,8200,262144,2707,3.0291835980790545,133.4067233099372
fruits_vox10_nor_i02j05k01,7400,262144,1356,5.457227138643068,163.0730088495575
fruits_vox10_nor_i02j05k02,12400,262144,3651,3.3963297726650232,27.031216361679224
fruits_vox10_nor_i02j05k03,8000,262144,1371,5.835156819839534,49.10328638497653
fruits_vox10_nor_i02j05k04,7400,262144,1046,7.074569789674952,150.61111111111111
fruits_vox10_nor_i02j05k05,11800,262144,2421,4.874019000413052,37.679611650485434
fruits_vox10_nor_i02j05k06,9600,262144,2018,4.757185332011893,44.44845360824742
fruits_vox10_nor_i02j05k07,7400,262144,2278,3.2484635645302897,112.3051948051948
fruits_vox10_nor_i02j05k10,6400,262144,1062,6.0263653483992465,88.84463276836158
fruits_vox10_nor_i02j05k11,9200,262144,2170,4.23963133640553,116.63392857142857
fruits_vox10_nor_i02j06k02,10200,262144,1924,5.301455301455301,22.10239085239085
fruits_vox10_nor_i02j06k03,8800,262144,1609,5.469235550031075,24.038793103448278
fruits_vox10_nor_i02j06k07,7000,262144,1457,4.80439258750858,nan
fruits_vox10_nor_i02j06k08,10600,262144,2253,4.704837993786063,110.12732095490716
fruits_vox10_nor_i02j06k09,8800,262144,1597,5.510331872260489,74.77631578947368
fruits_vox10_nor_i02j06k10,8200,262144,2423,3.384234420140322,102.14798206278027
fruits_vox10_nor_i02j07k09,6800,262144,620,10.96774193548387,215.64864864864865
fruits_vox10_nor_i03j00k07,7200,262144,812,8.866995073891626,30.45360824742268
fruits_vox10_nor_i03j01k03,8600,262144,1573,5.467260012714558,24.72027972027972
fruits_vox10_nor_i03j01k05,10600,262144,2219,4.776926543488058,112.55118110236221
fruits_vox10_nor_i03j01k06,11200,262144,2470,4.534412955465587,28.63684210526316
fruits_vox10_nor_i03j01k07,10400,262144,3046,3.414313854235062,38.385423506237686
fruits_vox10_nor_i03j01k08,9200,262144,1860,4.946236559139785,103.93548387096774
fruits_vox10_nor_i03j01k09,12800,262144,4127,3.1015265325902592,16.697358856312093
fruits_vox10_nor_i03j01k10,6400,262144,809,7.911001236093943,68.32075471698113
fruits_vox10_nor_i03j02k02,10000,262144,3123,3.202049311559398,72.25714285714285
fruits_vox10_nor_i03j02k03,12600,262144,4189,3.007877775125328,46.50340136054422
