name,num_voxels,num_occupied_voxels,bitrate,point_to_point_D1
CITIUSP_vox10_nor_i00j01k00,2097152,2105,0.7486935866983373,1.0893111638954869
CITIUSP_vox10_nor_i00j02k00,2097152,1887,1.0174880763116056,2.496248436848687
CITIUSP_vox10_nor_i00j03k00,2097152,11332,0.3515707730321214,1.4063005615304083
CITIUSP_vox10_nor_i00j04k00,2097152,6596,0.5057610673135233,0.5672514619883041
CITIUSP_vox10_nor_i00j05k00,2097152,3574,1.0565193060996083,0.8249531542785759
CITIUSP_vox10_nor_i01j00k00,2097152,1371,0.9861415025528811,0.9423778264040846
CITIUSP_vox10_nor_i01j01k00,2097152,7942,0.29211785444472427,0.8279517057419626
CITIUSP_vox10_nor_i01j02k00,2097152,13730,0.27093954843408596,2.5251274581209033
CITIUSP_vox10_nor_i01j03k00,2097152,21578,0.11641486699416072,0.21505284691442209
CITIUSP_vox10_nor_i01j04k00,2097152,17494,0.21630273236538242,0.16400068309899243
CITIUSP_vox10_nor_i01j05k00,2097152,13773,0.2939083714513904,0.38742294798312965
CITIUSP_vox10_nor_i01j06k00,2097152,1985,0.9914357682619648,2.328463476070529
CITIUSP_vox10_nor_i02j00k00,2097152,21603,0.17071703004212377,1.0643404683114817
CITIUSP_vox10_nor_i02j01k00,2097152,14173,0.22013687998306639,0.7947666134116326
CITIUSP_vox10_nor_i02j02k00,2097152,59273,0.12241661464747862,0.7460663780663781
CITIUSP_vox10_nor_i02j03k00,2097152,21653,0.13115965455133238,0.24934910702050883
CITIUSP_vox10_nor_i02j04k00,2097152,19821,0.22763735432117452,0.12986226729226577
CITIUSP_vox10_nor_i02j05k00,2097152,19999,0.16040802040102006,0.4519725986299315
CITIUSP_vox10_nor_i02j06k00,2097152,8968,0.3193577163247101,1.8028545941123997
CITIUSP_vox10_nor_i03j00k00,2097152,18094,0.18967613573560296,1.085186498949494
CITIUSP_vox10_nor_i03j01k00,2097152,36692,0.15327591845633926,0.8580344489261964
CITIUSP_vox10_nor_i03j02k00,2097152,42965,0.09868497614337252,0.4646340044222041
CITIUSP_vox10_nor_i03j03k00,2097152,56435,0.09965446974395321,0.41680986866331166
CITIUSP_vox10_nor_i03j03k01,2097152,3734,0.37707552222817353,0.62747723620782
CITIUSP_vox10_nor_i03j04k00,2097152,25613,0.20864404794440322,0.3374784110535406
CITIUSP_vox10_nor_i03j05k00,2097152,31412,0.15331720361645232,0.6241916583481619
CITIUSP_vox10_nor_i03j06k00,2097152,3847,0.5365219651676632,7.583601108033241
CITIUSP_vox10_nor_i03j07k00,2097152,4,296.0,nan
CITIUSP_vox10_nor_i04j00k00,2097152,13710,0.2024799416484318,2.0063457330415755
CITIUSP_vox10_nor_i04j01k00,2097152,38282,0.14419309335980357,0.8504136270026877
CITIUSP_vox10_nor_i04j02k00,2097152,47963,0.10608177136542751,0.438774974172197
CITIUSP_vox10_nor_i04j02k01,2097152,14677,0.17278735436397083,0.7472331104450081
CITIUSP_vox10_nor_i04j03k00,2097152,44925,0.11165275459098498,0.4621977233685085
CITIUSP_vox10_nor_i04j03k01,2097152,4895,0.3170582226762002,0.3661073825503356
CITIUSP_vox10_nor_i04j04k00,2097152,34281,0.14772031154283713,0.49495205022652533
CITIUSP_vox10_nor_i04j05k00,2097152,35969,0.1603603102671745,1.0421007949370997
CITIUSP_vox10_nor_i04j06k00,2097152,4040,0.500990099009901,1.4997524752475249
CITIUSP_vox10_nor_i05j00k00,2097152,7956,0.3489190548014077,2.209965663611539
CITIUSP_vox10_nor_i05j01k00,2097152,36942,0.1368631909479725,0.6519881021573387
CITIUSP_vox10_nor_i05j02k00,2097152,27671,0.16826280221170178,1.567453290448484
CITIUSP_vox10_nor_i05j03k00,2097152,39441,0.14522958342841205,0.6512258816967116
CITIUSP_vox10_nor_i05j04k00,2097152,52046,0.12804057948737654,0.8295396538122418
CITIUSP_vox10_nor_i05j05k00,2097152,3601,0.5865037489586226,9.260483199111357
CITIUSP_vox10_nor_i06j00k00,2097152,1906,0.9233997901364114,6.5876180482686255
CITIUSP_vox10_nor_i06j01k00,2097152,9581,0.26803047698570087,1.396538726277492
CITIUSP_vox10_nor_i06j02k00,2097152,21111,0.2269906683719388,1.0712456041332001
CITIUSP_vox10_nor_i06j03k00,2097152,31501,0.16151868194660488,1.0279064117941787
CITIUSP_vox10_nor_i06j04k00,2097152,13072,0.2576499388004896,0.7784633843253204
CITIUSP_vox10_nor_i06j05k00,2097152,133,9.203007518796992,1.2253521126760563
CITIUSP_vox10_nor_i07j00k00,2097152,7,169.14285714285714,nan
CITIUSP_vox10_nor_i07j01k00,2097152,4,296.0,nan
CITIUSP_vox10_nor_i07j02k00,2097152,6426,0.47058823529411764,1.4668498626030477
CITIUSP_vox10_nor_i07j03k00,2097152,9966,0.46156933574152115,1.3122400941545704
CITIUSP_vox10_nor_i07j04k00,2097152,827,1.7412333736396615,1.9854493580599144
CITIUSP_vox10_nor_i07j05k00,2097152,1399,1.1894210150107218,0.929726368159204
fruits_vox10_nor_i00j01k01,2097152,1182,1.2047377326565143,0.9112534309240622
fruits_vox10_nor_i00j01k02,2097152,5749,0.4341624630370499,0.9512958775439206
fruits_vox10_nor_i00j01k03,2097152,5234,0.4264424914023691,1.3022544898739015
fruits_vox10_nor_i00j01k04,2097152,6475,0.34347490347490345,0.7550229968530622
fruits_vox10_nor_i00j01k05,2097152,111,11.0990990990991,0.8089887640449438
fruits_vox10_nor_i00j02k01,2097152,10188,0.2606988614055752,0.768978366053056
fruits_vox10_nor_i00j02k02,2097152,19415,0.20108163790883338,0.7529711867354629
fruits_vox10_nor_i00j02k03,2097152,17956,0.2820227222098463,0.7264509854400869
fruits_vox10_nor_i00j02k04,2097152,18846,0.21436909689058686,0.7297362182276506
fruits_vox10_nor_i00j02k05,2097152,3862,0.4453650958052822,0.761980576341347
fruits_vox10_nor_i00j03k03,2097152,7,169.14285714285714,nan
fruits_vox10_nor_i00j03k04,2097152,3599,0.45790497360377885,0.6701457266640409
fruits_vox10_nor_i00j03k05,2097152,776,1.7010309278350515,0.6862302483069977
fruits_vox10_nor_i01j00k01,2097152,1607,0.985687616677038,0.8969584109248914
fruits_vox10_nor_i01j00k02,2097152,3106,0.5280103026400516,0.7669535283993115
fruits_vox10_nor_i01j00k03,2097152,7021,0.31562455490670843,0.7758749626084356
fruits_vox10_nor_i01j00k04,2097152,6209,0.38395876952810437,0.8658750506004588
fruits_vox10_nor_i01j00k05,2097152,809,1.681087762669963,0.7808580858085808
fruits_vox10_nor_i01j01k00,2097152,1227,1.069274653626732,0.756688541140838
fruits_vox10_nor_i01j01k01,2097152,22385,0.18976993522448068,0.7631896359169087
fruits_vox10_nor_i01j01k02,2097152,7969,0.31120592295143684,0.7607351804834971
fruits_vox10_nor_i01j01k03,2097152,10040,0.2398406374501992,0.7671863926293409
fruits_vox10_nor_i01j01k04,2097152,16702,0.2126691414201892,0.7597962382445141
fruits_vox10_nor_i01j01k05,2097152,16101,0.23750077634929506,0.7519883832216758
fruits_vox10_nor_i01j01k06,2097152,28,42.57142857142857,1.9333333333333333
fruits_vox10_nor_i01j02k00,2097152,6867,0.30988786952089703,0.7786495176848874
fruits_vox10_nor_i01j02k01,2097152,16507,0.21518143817774277,0.7830339622641509
fruits_vox10_nor_i01j02k02,2097152,11339,0.24481876708704473,0.7756415909692213
fruits_vox10_nor_i01j02k03,2097152,14638,0.22298128159584643,0.7691298475786225
fruits_vox10_nor_i01j02k04,2097152,1983,0.7181038830055472,0.7945537880830412
fruits_vox10_nor_i01j02k05,2097152,15321,0.23131649370145552,0.7457352027073693
fruits_vox10_nor_i01j02k06,2097152,1878,0.8562300319488818,0.849894847528917
fruits_vox10_nor_i01j03k00,2097152,3250,0.49723076923076925,0.7171735567291933
fruits_vox10_nor_i01j03k01,2097152,9235,0.25121819166215487,0.6894046275395034
fruits_vox10_nor_i01j03k02,2097152,2331,0.5903045903045903,0.7160278745644599
fruits_vox10_nor_i01j03k03,2097152,3477,0.4992809893586425,0.7180576070901034
fruits_vox10_nor_i01j03k04,2097152,9199,0.2922056745298402,0.7438824493619014
