name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i06j03k00,8200,262144,4790,1.7118997912317329,140.31713244228433
CITIUSP_vox10_nor_i06j03k01,10400,262144,8565,1.2142440163455925,182.59579684763574
CITIUSP_vox10_nor_i06j04k00,10800,262144,6669,1.6194331983805668,43.919291338582674
CITIUSP_vox10_nor_i06j04k01,12000,262144,7451,1.61052207757348,26.187223191517916
CITIUSP_vox10_nor_i06j05k00,8800,262144,5524,1.5930485155684286,194.77920324105335
CITIUSP_vox10_nor_i06j06k00,14600,262144,9987,1.4619004706117953,23.687293481525984
CITIUSP_vox10_nor_i06j06k01,11800,262144,7560,1.560846560846561,2.2198421645997746
CITIUSP_vox10_nor_i06j07k00,14600,262144,9933,1.4698479814758885,46.28739642389882
CITIUSP_vox10_nor_i06j08k00,11600,262144,7110,1.6315049226441631,81.44767441860465
CITIUSP_vox10_nor_i06j09k00,7400,262144,4735,1.562829989440338,155.9878048780488
CITIUSP_vox10_nor_i06j10k00,7800,262144,6241,1.249799711584682,199.46703296703296
CITIUSP_vox10_nor_i06j11k00,11400,262144,7122,1.6006739679865207,14.855518112889637
CITIUSP_vox10_nor_i06j11k01,7000,262144,1398,5.007153075822604,19.675
CITIUSP_vox10_nor_i06j12k01,6600,262144,956,6.903765690376569,211.76
CITIUSP_vox10_nor_i07j01k00,7600,262144,2307,3.29432162982228,107.64220183486239
CITIUSP_vox10_nor_i07j01k01,11400,262144,6509,1.7514211092333691,15.952167414050821
CITIUSP_vox10_nor_i07j02k00,9200,262144,5211,1.7654960660142007,74.27133655394525
CITIUSP_vox10_nor_i07j02k01,6200,262144,720,8.61111111111111,255.1652777777778
CITIUSP_vox10_nor_i07j03k00,13000,262144,9138,1.4226307725979426,33.44550229809586
CITIUSP_vox10_nor_i07j03k01,11200,262144,6356,1.7621145374449338,24.773123909249563
CITIUSP_vox10_nor_i07j04k00,9600,262144,5563,1.7256875786446162,25.643443124770418
CITIUSP_vox10_nor_i07j04k01,6600,262144,1172,5.631399317406143,19.416666666666668
CITIUSP_vox10_nor_i07j05k00,12400,262144,9068,1.3674459638288488,31.838663431848257
CITIUSP_vox10_nor_i07j05k01,12000,262144,7518,1.596169193934557,8.675312583133811
CITIUSP_vox10_nor_i07j06k00,6400,262144,804,7.960199004975125,73.80970149253731
CITIUSP_vox10_nor_i07j06k01,11600,262144,5516,2.102973168963017,31.738794435857805
CITIUSP_vox10_nor_i07j06k02,9200,262144,2955,3.1133671742808797,32.48717948717949
CITIUSP_vox10_nor_i07j07k00,14400,262144,9435,1.5262321144674087,14.681293057763646
CITIUSP_vox10_nor_i07j07k01,18000,262144,13200,1.3636363636363635,4.880454545454546
CITIUSP_vox10_nor_i07j07k02,6400,262144,752,8.51063829787234,20.768617021276597
CITIUSP_vox10_nor_i07j08k00,12600,262144,8686,1.4506101772967994,97.3406070224162
CITIUSP_vox10_nor_i07j09k00,8200,262144,5082,1.6135379771743408,169.80434782608697
CITIUSP_vox10_nor_i07j10k00,10600,262144,8066,1.31415819489214,56.45536821224895
CITIUSP_vox10_nor_i07j11k00,10000,262144,4898,2.041649652919559,7.88199265006125
CITIUSP_vox10_nor_i07j11k01,8600,262144,3387,2.539120165338057,33.7460879834662
CITIUSP_vox10_nor_i07j12k01,7400,262144,1551,4.771115409413282,34.08252740167634
CITIUSP_vox10_nor_i07j13k01,6800,262144,1173,5.797101449275362,228.04
CITIUSP_vox10_nor_i08j01k00,8800,262144,4350,2.0229885057471266,105.74206896551725
CITIUSP_vox10_nor_i08j01k01,11400,262144,6577,1.733313060665957,38.10202219857078
CITIUSP_vox10_nor_i08j02k00,11800,262144,8625,1.3681159420289855,24.600970130201684
CITIUSP_vox10_nor_i08j02k01,7400,262144,2161,3.4243405830633966,67.86256362795002
CITIUSP_vox10_nor_i08j03k00,10800,262144,7170,1.506276150627615,26.486343885785228
CITIUSP_vox10_nor_i08j03k01,6600,262144,1007,6.554121151936445,28.375
CITIUSP_vox10_nor_i08j04k00,8800,262144,5221,1.6855008619038498,114.63378684807256
CITIUSP_vox10_nor_i08j05k00,11200,262144,6751,1.6590134794845208,11.109465264405273
CITIUSP_vox10_nor_i08j05k01,15400,262144,10586,1.4547515586623843,8.431497418244406
CITIUSP_vox10_nor_i08j05k02,9800,262144,4135,2.370012091898428,13.126723095525998
CITIUSP_vox10_nor_i08j06k00,6000,262144,549,10.92896174863388,53.95454545454545
CITIUSP_vox10_nor_i08j06k01,9800,262144,3123,3.13800832532821,305.02
CITIUSP_vox10_nor_i08j06k02,10200,262144,3829,2.6638809088534865,22.147321428571427
CITIUSP_vox10_nor_i08j07k00,12800,262144,8681,1.4744845063932726,9.624487938097406
CITIUSP_vox10_nor_i08j07k01,14800,262144,7908,1.8715225088517957,7.842185128983308
CITIUSP_vox10_nor_i08j08k00,10600,262144,6138,1.7269468882372108,55.36643835616438
CITIUSP_vox10_nor_i08j09k00,9200,262144,5619,1.6373020110339918,90.85042735042735
CITIUSP_vox10_nor_i08j10k00,14600,262144,11279,1.2944409965422468,14.89325293350717
CITIUSP_vox10_nor_i08j10k01,8200,262144,2317,3.5390591281829953,22.97986577181208
CITIUSP_vox10_nor_i08j11k00,7800,262144,2123,3.674046161092793,22.816297691945362
CITIUSP_vox10_nor_i08j11k01,8800,262144,3441,2.5573961057832024,40.76547515257192
CITIUSP_vox10_nor_i08j12k01,7000,262144,1211,5.780346820809249,100.13333333333334
CITIUSP_vox10_nor_i08j13k01,6200,262144,749,8.277703604806408,176.0
CITIUSP_vox10_nor_i09j00k01,6000,262144,516,11.627906976744185,215.2
CITIUSP_vox10_nor_i09j01k00,6800,262144,1414,4.809052333804809,102.93988684582744
CITIUSP_vox10_nor_i09j01k01,6200,262144,853,7.268464243845252,143.07142857142858
CITIUSP_vox10_nor_i09j02k00,12600,262144,9256,1.3612791702679343,20.829624027657736
CITIUSP_vox10_nor_i09j02k01,8800,262144,3638,2.4189114898295765,46.36476085761407
CITIUSP_vox10_nor_i09j03k00,10200,262144,6425,1.5875486381322956,71.35348360655738
CITIUSP_vox10_nor_i09j04k00,11600,262144,8038,1.443145060960438,22.654451612903227
CITIUSP_vox10_nor_i09j04k01,8000,262144,3645,2.1947873799725652,2.2521262002743483
CITIUSP_vox10_nor_i09j04k02,6600,262144,983,6.714140386571719,13.11291963377416
CITIUSP_vox10_nor_i09j05k00,12200,262144,6435,1.895881895881896,22.90722610722611
CITIUSP_vox10_nor_i09j05k01,11800,262144,7213,1.635935117149591,7.448357132954388
CITIUSP_vox10_nor_i09j05k02,15400,262144,9554,1.6118903077245132,12.75872308834447
CITIUSP_vox10_nor_i09j06k00,12200,262144,7467,1.6338556314450248,14.498995580554439
CITIUSP_vox10_nor_i09j06k01,17800,262144,10495,1.6960457360647927,22.649737970462123
CITIUSP_vox10_nor_i09j06k02,6800,262144,1066,6.378986866791744,17.125703564727957
CITIUSP_vox10_nor_i09j07k00,10800,262144,6145,1.757526444263629,33.86274509803921
CITIUSP_vox10_nor_i09j07k01,6200,262144,557,11.131059245960502,5.986754966887418
CITIUSP_vox10_nor_i09j08k00,16000,262144,11938,1.3402579996649355,10.476793248945148
CITIUSP_vox10_nor_i09j09k00,14000,262144,9975,1.4035087719298245,17.5196992481203
CITIUSP_vox10_nor_i09j09k01,6200,262144,611,10.147299509001636,3.5433715220949265
CITIUSP_vox10_nor_i09j10k00,11000,262144,6976,1.576834862385321,34.128274616079494
CITIUSP_vox10_nor_i09j10k01,6200,262144,508,12.204724409448819,613.9842519685039
CITIUSP_vox10_nor_i09j11k00,11800,262144,6943,1.699553507129483,25.271630295250322
CITIUSP_vox10_nor_i09j11k01,8400,262144,2382,3.526448362720403,10.613508442776736
CITIUSP_vox10_nor_i09j12k00,7200,262144,1504,4.787234042553192,4.892952127659575
CITIUSP_vox10_nor_i10j00k00,6200,262144,802,7.73067331670823,106.92019950124688
CITIUSP_vox10_nor_i10j00k01,7400,262144,2083,3.552568410945751,82.17532467532467
CITIUSP_vox10_nor_i10j01k00,6400,262144,1003,6.380857427716849,122.80434782608695
CITIUSP_vox10_nor_i10j02k00,12000,262144,8859,1.3545546901456147,31.965458855401288
CITIUSP_vox10_nor_i10j02k01,6200,262144,830,7.469879518072289,51.63132530120482
CITIUSP_vox10_nor_i10j03k00,9600,262144,6138,1.5640273704789833,35.60443141088302
CITIUSP_vox10_nor_i10j04k00,11400,262144,7371,1.5466015466015466,23.11070411070411
CITIUSP_vox10_nor_i10j05k00,11200,262144,7039,1.5911351044182411,67.01790026992471
CITIUSP_vox10_nor_i10j06k00,13600,262144,10363,1.3123612853420825,11.457697023743172
CITIUSP_vox10_nor_i10j06k01,8200,262144,3103,2.6426039316790204,4.250080567193039
CITIUSP_vox10_nor_i10j07k00,11000,262144,6577,1.672495058537327,44.598145050935074
CITIUSP_vox10_nor_i10j08k00,15000,262144,11244,1.3340448239060831,6.360281038776236
CITIUSP_vox10_nor_i10j08k01,6400,262144,1221,5.241605241605241,67.0941850941851
CITIUSP_vox10_nor_i10j09k00,15600,262144,11111,1.4040140401404013,10.226352263522635
CITIUSP_vox10_nor_i10j09k01,11600,262144,5656,2.050919377652051,14.925035360678924
CITIUSP_vox10_nor_i10j10k00,5800,262144,701,8.273894436519258,78.55555555555556
CITIUSP_vox10_nor_i10j10k01,6600,262144,1482,4.4534412955465585,102.20782726045884
CITIUSP_vox10_nor_i10j11k00,5800,262144,941,6.16365568544102,178.97343251859724
CITIUSP_vox10_nor_i11j00k01,6400,262144,1377,4.647785039941903,145.0344827586207
CITIUSP_vox10_nor_i11j01k00,6000,262144,654,9.174311926605505,nan
CITIUSP_vox10_nor_i11j01k01,6600,262144,1889,3.493912122816305,199.2948650079407
CITIUSP_vox10_nor_i11j02k00,14000,262144,10651,1.31443056989954,13.94470002816637
CITIUSP_vox10_nor_i11j03k00,14000,262144,10153,1.3789027873534916,11.51386292834891
CITIUSP_vox10_nor_i11j04k00,9600,262144,6548,1.4660965180207697,59.31818181818182
CITIUSP_vox10_nor_i11j05k00,8200,262144,6692,1.2253436939629407,111.84190077704721
CITIUSP_vox10_nor_i11j06k00,9000,262144,7009,1.2840633471251248,83.56395348837209
CITIUSP_vox10_nor_i11j07k00,13200,262144,10317,1.279441698168072,25.712273641851105
CITIUSP_vox10_nor_i11j07k01,7400,262144,2059,3.593977659057795,45.34919864011656
CITIUSP_vox10_nor_i11j08k00,9800,262144,6046,1.6209063843863711,59.08959835221421
CITIUSP_vox10_nor_i11j08k01,13400,262144,10476,1.279114165712104,28.034364261168385
CITIUSP_vox10_nor_i11j09k00,6600,262144,1526,4.325032765399738,150.59305373525558
CITIUSP_vox10_nor_i11j09k01,9600,262144,4766,2.014267729752413,23.7872429710449
CITIUSP_vox10_nor_i12j01k00,6000,262144,893,6.718924972004479,138.9
CITIUSP_vox10_nor_i12j02k00,7400,262144,2828,2.6166902404526167,112.84482758620689
CITIUSP_vox10_nor_i12j03k00,7200,262144,2491,2.8904054596547573,80.63970588235294
CITIUSP_vox10_nor_i12j03k01,7600,262144,3295,2.306525037936267,95.78260869565217
CITIUSP_vox10_nor_i12j04k00,8000,262144,5472,1.4619883040935673,105.53260869565217
CITIUSP_vox10_nor_i12j05k00,10000,262144,7557,1.323276432446738,74.34790059982862
CITIUSP_vox10_nor_i12j06k00,16000,262144,13782,1.1609345523146133,12.947250036279204
CITIUSP_vox10_nor_i12j07k00,12600,262144,10073,1.2508686587908269,18.98164201937787
CITIUSP_vox10_nor_i12j08k00,7800,262144,4068,1.9174041297935103,96.02015732546705
CITIUSP_vox10_nor_i12j08k01,6600,262144,1652,3.9951573849878934,104.0
CITIUSP_vox10_nor_i13j01k00,5800,262144,730,7.945205479452055,324.89830508474574
CITIUSP_vox10_nor_i13j02k00,5800,262144,794,7.30478589420655,263.8727959697733
CITIUSP_vox10_nor_i13j04k00,6800,262144,2728,2.4926686217008798,248.7764705882353
CITIUSP_vox10_nor_i13j05k00,7200,262144,4639,1.552058633326148,276.342888165038
CITIUSP_vox10_nor_i13j06k00,6400,262144,2259,2.83311199645861,244.94732182381586
CITIUSP_vox10_nor_i13j07k00,8400,262144,3613,2.324937724882369,54.37503459728757
CITIUSP_vox10_nor_i13j07k01,6200,262144,1057,5.865657521286661,nan
CITIUSP_vox10_nor_i13j08k00,7200,262144,4075,1.7668711656441718,73.06
CITIUSP_vox10_nor_i13j08k01,6200,262144,957,6.478578892371996,136.28317659352143
CITIUSP_vox10_nor_i13j09k00,6000,262144,2293,2.6166593981683386,109.89010030527693
CITIUSP_vox10_nor_i14j04k00,5600,262144,681,8.223201174743025,203.26315789473685
CITIUSP_vox10_nor_i14j05k00,6200,262144,3020,2.052980132450331,108.54970760233918
CITIUSP_vox10_nor_i14j06k00,6400,262144,3462,1.8486424032351243,151.84581497797356
CITIUSP_vox10_nor_i14j07k00,6000,262144,1360,4.411764705882353,187.94191176470588
CITIUSP_vox10_nor_i14j10k00,6000,262144,1329,4.514672686230249,213.7462686567164
CITIUSP_vox10_nor_i15j05k00,6800,262144,1724,3.9443155452436196,85.79234338747099
CITIUSP_vox10_nor_i15j06k00,7200,262144,2676,2.690582959641256,66.68361581920904
CITIUSP_vox10_nor_i15j07k00,6000,262144,2017,2.974714923153198,139.8815071888944
fruits_vox10_nor_i00j04k04,7800,262144,1336,5.838323353293413,103.69086826347305
fruits_vox10_nor_i00j04k05,12200,262144,3402,3.5861258083480307,12.99323927101705
fruits_vox10_nor_i00j04k06,11600,262144,4000,2.9,8.82725
fruits_vox10_nor_i00j04k07,12200,262144,3538,3.4482758620689653,9.287853577371049
fruits_vox10_nor_i00j04k08,9000,262144,1944,4.62962962962963,21.411522633744855
fruits_vox10_nor_i00j05k03,6200,262144,614,10.09771986970684,nan
fruits_vox10_nor_i00j05k04,11000,262144,3234,3.401360544217687,43.708410636982066
fruits_vox10_nor_i00j05k05,12800,262144,3938,3.250380904012189,12.959624174707974
fruits_vox10_nor_i00j05k06,12200,262144,4171,2.92495804363462,3.8914493632504548
fruits_vox10_nor_i00j05k07,12600,262144,3733,3.37530136619341,7.349852665416555
fruits_vox10_nor_i00j05k08,11000,262144,3072,3.5807291666666665,20.483072916666668
fruits_vox10_nor_i00j05k09,7000,262144,1023,6.842619745845552,85.84652981427175
fruits_vox10_nor_i01j02k08,6400,262144,699,9.155937052932762,36.899856938483545
fruits_vox10_nor_i01j03k03,7200,262144,1182,6.091370558375634,283.3170731707317
fruits_vox10_nor_i01j03k04,10200,262144,3051,3.343166175024582,23.219272369714847
fruits_vox10_nor_i01j03k05,9400,262144,2482,3.7872683319903304,21.132957292506042
fruits_vox10_nor_i01j03k06,9600,262144,2793,3.4371643394199785,33.448336252189144
fruits_vox10_nor_i01j03k07,8400,262144,1787,4.700615556799105,24.522104085058757
fruits_vox10_nor_i01j03k08,11200,262144,3605,3.1067961165048543,48.38918169209431
fruits_vox10_nor_i01j03k09,8000,262144,2088,3.8314176245210727,111.85009578544062
fruits_vox10_nor_i01j04k02,6000,262144,601,9.983361064891847,nan
fruits_vox10_nor_i01j04k03,11200,262144,4305,2.6016260162601625,201.97375145180024
fruits_vox10_nor_i01j04k04,12000,262144,3879,3.0935808197989174,49.70882352941177
fruits_vox10_nor_i01j04k05,11000,262144,3080,3.5714285714285716,9.186363636363636
fruits_vox10_nor_i01j04k06,8200,262144,1605,5.109034267912772,27.797507788161994
fruits_vox10_nor_i01j04k07,6800,262144,763,8.91218872870249,9.667103538663172
fruits_vox10_nor_i01j04k08,11600,262144,3391,3.420819817163079,20.081911262798634
fruits_vox10_nor_i01j04k09,10600,262144,3825,2.7712418300653594,32.986627043090635
fruits_vox10_nor_i01j04k10,6400,262144,1578,4.055766793409379,276.7610899873257
fruits_vox10_nor_i01j05k02,7200,262144,1627,4.425322679778734,242.20689655172413
fruits_vox10_nor_i01j05k03,9600,262144,3040,3.1578947368421053,85.46575342465754
fruits_vox10_nor_i01j05k08,9200,262144,2359,3.8999576091564223,111.77966101694915
fruits_vox10_nor_i01j05k09,10400,262144,3014,3.4505640345056405,27.96641791044776
fruits_vox10_nor_i01j05k10,7600,262144,2272,3.3450704225352115,153.33978873239437
fruits_vox10_nor_i01j06k08,8200,262144,1549,5.293737895416398,138.4448030987734
fruits_vox10_nor_i01j06k09,9600,262144,2050,4.682926829268292,10.713658536585365
fruits_vox10_nor_i01j06k10,6400,262144,776,8.24742268041237,256.22551546391753
fruits_vox10_nor_i02j01k05,6400,262144,552,11.594202898550725,37.052536231884055
fruits_vox10_nor_i02j01k06,6400,262144,535,11.962616822429906,72.78878504672898
fruits_vox10_nor_i02j02k03,8400,262144,1838,4.570184983677911,97.3759521218716
fruits_vox10_nor_i02j02k04,10000,262144,2317,4.315925766076823,43.498921018558484
fruits_vox10_nor_i02j02k05,10000,262144,2384,4.194630872483222,5.359592215013902
fruits_vox10_nor_i02j02k06,9000,262144,2630,3.4220532319391634,80.0105633802817
fruits_vox10_nor_i02j02k07,6000,262144,664,9.036144578313253,198.29518072289156
fruits_vox10_nor_i02j02k08,8600,262144,2277,3.776899429073342,52.8252086078173
fruits_vox10_nor_i02j02k09,10200,262144,3985,2.559598494353827,107.183908045977
fruits_vox10_nor_i02j02k10,6000,262144,689,8.708272859216255,230.0
fruits_vox10_nor_i02j03k02,7600,262144,2380,3.19327731092437,562.8846153846154
fruits_vox10_nor_i02j03k03,12000,262144,4822,2.488593944421402,40.832480818414325
fruits_vox10_nor_i02j03k04,6800,262144,1253,5.426975259377494,99.94573643410853
fruits_vox10_nor_i02j03k06,6600,262144,803,8.219178082191782,98.57409713574097
fruits_vox10_nor_i02j03k07,6000,262144,2169,2.7662517289073305,385.625
fruits_vox10_nor_i02j03k08,6800,262144,1352,5.029585798816568,267.96597633136093
fruits_vox10_nor_i02j03k09,7800,262144,2277,3.4255599472990776,123.93939393939394
fruits_vox10_nor_i02j03k10,7000,262144,2442,2.8665028665028665,289.0962325962326
fruits_vox10_nor_i02j04k01,5800,262144,564,10.28368794326241,nan
fruits_vox10_nor_i02j04k02,9400,262144,4676,2.0102651839178787,66.6135593220339
fruits_vox10_nor_i02j04k03,7000,262144,1036,6.756756756756757,480.09090909090907
fruits_vox10_nor_i02j04k04,7600,262144,2413,3.1496062992125986,372.705035971223
fruits_vox10_nor_i02j04k06,6800,262144,1057,6.433301797540208,215.06451612903226
fruits_vox10_nor_i02j04k07,8600,262144,3097,2.776880852437843,153.85185185185185
fruits_vox10_nor_i02j04k08,8000,262144,1947,4.108885464817668,302.2631578947368
fruits_vox10_nor_i02j04k10,6400,262144,1195,5.355648535564853,237.03096234309623
fruits_vox10_nor_i02j04k11,7200,262144,2707,2.6597709641669747,158.32545253047655
fruits_vox10_nor_i02j05k01,6600,262144,1356,4.867256637168142,297.46828908554573
fruits_vox10_nor_i02j05k02,10600,262144,3651,2.9033141605039714,40.15666940564229
fruits_vox10_nor_i02j05k03,7200,262144,1371,5.25164113785558,217.36542669584244
fruits_vox10_nor_i02j05k04,6800,262144,1046,6.500956022944551,nan
fruits_vox10_nor_i02j05k05,10400,262144,2421,4.29574555968608,21.49532710280374
fruits_vox10_nor_i02j05k06,8400,262144,2018,4.162537165510407,208.35714285714286
fruits_vox10_nor_i02j05k07,6400,262144,2278,2.809482001755926,189.95652173913044
fruits_vox10_nor_i02j05k10,6000,262144,1062,5.649717514124294,88.87193973634652
fruits_vox10_nor_i02j05k11,7800,262144,2170,3.5944700460829493,87.36820276497696
fruits_vox10_nor_i02j06k02,9200,262144,1924,4.781704781704781,24.696793002915452
fruits_vox10_nor_i02j06k03,8000,262144,1609,4.9720323182100685,67.47420758234928
fruits_vox10_nor_i02j06k07,6400,262144,1457,4.392587508579273,392.94117647058823
fruits_vox10_nor_i02j06k08,9200,262144,2253,4.083444296493564,57.58100310696849
fruits_vox10_nor_i02j06k09,8000,262144,1597,5.009392611145898,46.80952380952381
fruits_vox10_nor_i02j06k10,7200,262144,2423,2.971522905489063,91.53237410071942
fruits_vox10_nor_i02j07k09,6400,262144,620,10.32258064516129,171.66666666666666
fruits_vox10_nor_i03j00k07,6800,262144,812,8.374384236453203,10.616995073891626
fruits_vox10_nor_i03j01k03,7800,262144,1573,4.958677685950414,83.32954545454545
fruits_vox10_nor_i03j01k05,9200,262144,2219,4.146011716989635,321.6864406779661
fruits_vox10_nor_i03j01k06,10000,262144,2470,4.048582995951417,35.85910931174089
fruits_vox10_nor_i03j01k07,9200,262144,3046,3.020354563361786,94.51411687458963
fruits_vox10_nor_i03j01k08,7800,262144,1860,4.193548387096774,171.36486486486487
fruits_vox10_nor_i03j01k09,11000,262144,4127,2.6653743639447542,38.00242306760359
fruits_vox10_nor_i03j01k10,6000,262144,809,7.416563658838072,nan
fruits_vox10_nor_i03j02k02,8000,262144,3123,2.5616394492475183,323.8133205251361
fruits_vox10_nor_i03j02k03,10200,262144,4189,2.4349486751014564,59.065693430656935
